delay_id,shipment_id,route_id,vehicle_id,transport_mode,departure_timestamp,distance_km,planned_transit_hours,actual_transit_hours,delay_hours,on_time,historical_route_reliability,congestion_level,weather_condition,transfer_count,handling_time_hours,day_of_week,peak_period,route_id_raw,shipment_id_raw
D07006,HS001407,R0055,TRK027,road,2026-04-04 18:32:00,477.5,16.57,19.74,3.17,0,0.82,medium,clear,1,0.76,Saturday,1,R055,S01407
D07007,HS000580,R0068,TRK009,rail,2026-07-07 19:21:00,476.1,19.44,25.0,5.56,0,0.761,medium,heavy_rain,0,1.35,Tuesday,1,R068,S00580
D07008,HS000178,R0073,TRK022,local,2026-04-18 21:30:00,100.2,5.73,7.53,1.8,0,0.973,low,cloudy,0,1.79,Saturday,0,R073,S00178
D07009,HS001168,R0015,TRK030,local,2025-12-15 09:37:00,140.0,6.97,10.23,3.26,0,0.822,medium,cloudy,0,1.01,Monday,1,R015,S01168
D07010,HS000693,R0041,TRK034,road,2025-01-21 08:47:00,422.9,9.69,15.25,5.56,0,0.739,medium,clear,2,2.46,Tuesday,1,R041,S00693
D07011,HS000395,R0066,TRK039,road,2026-06-26 04:53:00,490.9,11.62,16.35,4.73,0,0.875,low,heavy_rain,2,2.68,Friday,0,R066,S00395
D07012,HS000154,R0021,TRK046,road,2025-02-05 15:18:00,499.1,18.36,21.08,2.72,0,0.92,low,cloudy,1,2.28,Wednesday,0,R021,S00154
D07013,HS000919,R0075,TRK049,road,2025-10-06 03:38:00,426.3,14.41,19.45,5.04,0,0.727,medium,rain,0,0.81,Monday,0,R075,S00919
D07014,HS000181,R0070,TRK029,road,2025-11-10 14:12:00,372.0,9.84,13.62,3.78,0,0.851,medium,rain,3,2.71,Monday,0,R070,S00181
D07015,HS000941,R0015,TRK044,road,2025-03-19 10:57:00,374.0,14.28,19.78,5.5,0,0.839,low,cloudy,3,5.27,Wednesday,0,R015,S00941
D07016,HS000098,R0016,TRK036,rail,2025-10-01 08:09:00,61.9,4.16,6.79,2.63,0,0.859,low,clear,1,1.7,Wednesday,1,R016,S00098
D07017,HS000331,R0021,TRK011,road,2025-05-17 14:16:00,327.4,10.64,12.06,1.42,0,0.979,low,cloudy,0,1.47,Saturday,0,R021,S00331
D07018,HS000780,R0010,TRK014,road,2025-06-19 05:47:00,228.9,7.86,10.78,2.92,0,0.746,medium,clear,0,1.02,Thursday,0,R010,S00780
D07019,HS001023,R0073,TRK014,local,2025-10-08 05:39:00,270.8,7.16,9.93,2.77,0,0.792,low,clear,0,2.24,Wednesday,0,R073,S01023
D07020,HS000511,R0051,TRK005,road,2025-01-24 14:44:00,147.5,6.55,9.92,3.37,0,0.778,medium,cloudy,0,1.58,Friday,0,R051,S00511
D07021,HS001377,R0099,TRK043,road,2026-05-22 18:50:00,453.3,12.09,16.15,4.06,0,0.726,medium,clear,0,1.48,Friday,1,R099,S01377
D07022,HS000999,R0096,TRK036,road,2025-10-22 01:47:00,318.6,9.56,12.17,2.61,0,0.975,medium,clear,2,3.84,Wednesday,0,R096,S00999
D07023,HS000449,R0039,TRK037,road,2025-06-01 07:50:00,93.2,4.66,8.89,4.23,0,0.812,medium,rain,1,2.65,Sunday,1,R039,S00449
D07024,HS000700,R0022,TRK045,road,2026-07-27 05:23:00,304.6,8.64,11.94,3.3,0,0.875,high,clear,0,0.39,Monday,0,R022,S00700
D07025,HS001156,R0002,TRK042,local,2025-08-22 19:34:00,298.0,11.34,14.83,3.49,0,0.765,low,clear,2,2.44,Friday,1,R002,S01156
D07026,HS000765,R0053,TRK049,road,2026-06-17 03:43:00,416.3,9.7,11.63,1.93,0,0.837,high,clear,0,1.97,Wednesday,0,R053,S00765
D07027,HS000940,R0022,TRK015,road,2025-12-25 03:52:00,324.1,10.13,14.26,4.13,0,0.745,medium,clear,2,4.45,Thursday,0,R022,S00940
D07028,HS000229,R0019,TRK027,local,2026-07-12 04:00:00,507.8,19.24,20.46,1.22,0,0.94,low,rain,0,1.66,Sunday,0,R019,S00229
D07029,HS000158,R0046,TRK039,road,2026-04-04 17:59:00,359.3,9.55,12.94,3.39,0,0.78,low,clear,0,2.15,Saturday,1,R046,S00158
D07030,HS000295,R0013,TRK002,road,2025-09-11 11:32:00,427.8,15.18,18.53,3.35,0,0.75,medium,clear,1,2.89,Thursday,0,R013,S00295
D07031,HS000585,R0024,TRK011,rail,2025-04-08 17:07:00,311.6,8.44,11.21,2.77,0,0.981,medium,cloudy,0,0.37,Tuesday,1,R024,S00585
D07032,HS001206,R0056,TRK018,local,2026-02-28 15:18:00,297.1,10.98,13.33,2.35,0,0.862,low,rain,0,2.39,Saturday,0,R056,S01206
D07033,HS001113,R0060,TRK049,rail,2025-10-25 00:09:00,478.1,11.79,15.66,3.87,0,0.949,low,heavy_rain,2,3.48,Saturday,0,R060,S01113
D07034,HS000866,R0080,TRK002,local,2025-11-22 23:59:00,413.5,10.45,13.59,3.14,0,0.766,low,clear,0,1.45,Saturday,0,R080,S00866
D07035,HS000446,R0074,TRK015,road,2026-02-19 19:54:00,338.4,13.26,17.21,3.95,0,0.738,low,clear,0,2.2,Thursday,1,R074,S00446
D07036,HS001296,R0009,TRK025,local,2026-01-22 01:17:00,329.6,11.58,15.38,3.8,0,0.736,low,clear,2,3.72,Thursday,0,R009,S01296
D07037,HS000050,R0075,TRK046,road,2026-05-05 03:55:00,73.1,4.58,8.21,3.63,0,0.973,high,clear,1,3.42,Tuesday,0,R075,S00050
D07038,HS001061,R0021,TRK023,road,2025-12-02 06:42:00,192.8,8.66,11.2,2.54,0,0.962,medium,clear,2,3.65,Tuesday,0,R021,S01061
D07039,HS001439,R0035,TRK012,rail,2025-08-30 06:42:00,271.5,10.49,16.55,6.06,0,0.893,high,rain,2,4.24,Saturday,0,R035,S01439
D07040,HS000845,R0069,TRK006,road,2026-04-16 23:11:00,452.3,14.98,18.49,3.51,0,0.792,low,rain,1,2.84,Thursday,0,R069,S00845
D07041,HS001177,R0043,TRK014,rail,2026-04-29 16:43:00,240.9,5.92,8.65,2.73,0,0.911,medium,rain,0,0.33,Wednesday,0,R043,S01177
D07042,HS000823,R0021,TRK035,road,2025-05-04 19:19:00,318.6,12.84,15.97,3.13,0,0.885,low,cloudy,1,0.76,Sunday,1,R021,S00823
D07043,HS000172,R0086,TRK038,road,2025-01-26 06:34:00,113.7,4.94,7.31,2.37,0,0.818,low,clear,0,0.3,Sunday,0,R086,S00172
D07044,HS000259,R0052,TRK047,rail,2026-06-20 03:18:00,161.3,4.46,6.46,2.0,0,0.898,low,cloudy,0,0.54,Saturday,0,R052,S00259
D07045,HS000813,R0063,TRK032,local,2026-06-23 08:56:00,78.0,4.66,7.82,3.16,0,0.866,low,clear,0,1.11,Tuesday,1,R063,S00813
D07046,HS000694,R0045,TRK025,rail,2026-08-11 20:32:00,341.8,11.32,18.08,6.76,0,0.918,high,rain,2,2.91,Tuesday,1,R045,S00694
D07047,HS000124,R0038,TRK024,rail,2025-09-16 01:18:00,128.5,4.72,6.56,1.84,0,0.868,low,cloudy,1,2.5,Tuesday,0,R038,S00124
D07048,HS000214,R0098,TRK006,road,2026-06-02 23:18:00,71.7,3.64,7.04,3.4,0,0.952,high,rain,1,1.12,Tuesday,0,R098,S00214
D07049,HS000832,R0071,TRK048,road,2025-10-04 03:24:00,393.3,10.0,13.01,3.01,0,0.817,low,clear,2,3.58,Saturday,0,R071,S00832
D07050,HS001220,R0005,TRK008,local,2025-11-25 10:00:00,187.0,8.1,11.61,3.51,0,0.822,low,clear,2,2.31,Tuesday,0,R005,S01220
D07051,HS000014,R0015,TRK022,road,2026-06-03 18:47:00,387.7,13.68,20.37,6.69,0,0.74,high,rain,0,1.66,Wednesday,1,R015,S00014
D07052,HS000877,R0079,TRK014,road,2025-03-02 04:49:00,341.3,12.75,13.79,1.04,0,0.958,low,clear,1,2.13,Sunday,0,R079,S00877
D07053,HS000638,R0073,TRK012,rail,2026-06-05 02:07:00,136.7,5.91,11.04,5.13,0,0.756,high,cloudy,0,0.57,Friday,0,R073,S00638
D07054,HS001015,R0066,TRK014,road,2025-02-13 00:26:00,430.5,13.43,17.15,3.72,0,0.908,high,clear,1,1.73,Thursday,0,R066,S01015
D07055,HS000178,R0028,TRK048,rail,2025-10-27 05:02:00,176.1,5.54,7.27,1.73,0,0.985,low,clear,0,0.71,Monday,0,R028,S00178
D07056,HS000244,R0048,TRK002,road,2025-07-23 01:43:00,158.2,4.14,7.32,3.18,0,0.906,high,clear,0,1.98,Wednesday,0,R048,S00244
D07057,HS001349,R0097,TRK038,road,2026-03-28 15:59:00,511.8,10.59,12.8,2.21,0,0.852,medium,clear,2,2.01,Saturday,0,R097,S01349
D07058,HS000698,R0057,TRK015,rail,2025-10-09 21:05:00,262.6,7.84,8.92,1.08,0,0.977,medium,clear,0,0.48,Thursday,0,R057,S00698
D07059,HS000449,R0010,TRK028,road,2025-04-03 04:21:00,237.2,9.91,11.19,1.28,0,0.908,low,clear,0,0.68,Thursday,0,R010,S00449
D07060,HS000784,R0049,TRK034,road,2026-04-21 03:10:00,324.0,7.91,11.74,3.83,0,0.765,medium,cloudy,1,2.88,Tuesday,0,R049,S00784
D07061,HS000641,R0001,TRK013,rail,2026-05-14 11:39:00,48.5,4.09,4.21,0.12,1,0.939,low,cloudy,0,0.85,Thursday,0,R001,S00641
D07062,HS000541,R0046,TRK013,road,2026-02-18 17:16:00,369.6,8.43,11.23,2.8,0,0.823,low,cloudy,0,2.3,Wednesday,1,R046,S00541
D07063,HS000268,R0052,TRK028,road,2025-05-19 01:08:00,418.9,15.84,16.99,1.15,0,0.866,medium,clear,0,0.35,Monday,0,R052,S00268
D07064,HS001499,R0057,TRK020,road,2025-07-31 13:19:00,51.9,2.1,6.17,4.07,0,0.722,medium,rain,1,0.62,Thursday,0,R057,S01499
D07065,HS001256,R0007,TRK039,road,2025-08-25 09:37:00,326.0,10.32,14.49,4.17,0,0.81,medium,rain,0,0.92,Monday,1,R007,S01256
D07066,HS000054,R0088,TRK040,road,2025-01-19 04:21:00,280.4,7.85,10.69,2.84,0,0.913,low,cloudy,1,2.08,Sunday,0,R088,S00054
D07067,HS001342,R0060,TRK009,road,2025-03-16 03:34:00,345.2,7.94,9.99,2.05,0,0.873,low,clear,1,1.77,Sunday,0,R060,S01342
D07068,HS000432,R0096,TRK004,rail,2026-07-11 17:30:00,189.2,7.81,12.03,4.22,0,0.816,high,clear,0,2.46,Saturday,1,R096,S00432
D07069,HS000939,R0085,TRK046,road,2026-07-17 06:54:00,124.7,4.66,7.03,2.37,0,0.927,low,cloudy,1,1.68,Friday,0,R085,S00939
D07070,HS000868,R0092,TRK005,road,2025-03-14 15:32:00,386.4,14.39,19.31,4.92,0,0.877,medium,heavy_rain,0,1.06,Friday,0,R092,S00868
D07071,HS001137,R0100,TRK014,road,2026-07-16 06:11:00,238.0,6.16,6.16,0.0,1,0.97,low,clear,1,0.82,Thursday,0,R100,S01137
D07072,HS000979,R0057,TRK040,road,2025-07-23 15:10:00,481.8,15.43,19.49,4.06,0,0.849,medium,heavy_rain,1,1.0,Wednesday,0,R057,S00979
D07073,HS000104,R0012,TRK029,road,2025-09-02 05:54:00,193.0,6.8,10.95,4.15,0,0.984,high,rain,1,1.91,Tuesday,0,R012,S00104
D07074,HS001009,R0076,TRK011,road,2026-03-15 10:18:00,500.4,15.42,18.02,2.6,0,0.802,low,cloudy,2,1.25,Sunday,0,R076,S01009
D07075,HS000018,R0021,TRK013,local,2025-04-01 20:17:00,279.4,10.33,13.56,3.23,0,0.776,low,clear,1,2.15,Tuesday,1,R021,S00018
D07076,HS000405,R0050,TRK024,road,2025-01-07 22:09:00,458.9,10.46,12.35,1.89,0,0.941,low,clear,1,2.15,Tuesday,0,R050,S00405
D07077,HS000820,R0092,TRK039,local,2026-02-16 07:38:00,483.5,18.56,23.0,4.44,0,0.744,medium,rain,0,2.23,Monday,1,R092,S00820
D07078,HS001293,R0085,TRK013,road,2025-11-24 06:17:00,510.0,14.0,16.76,2.76,0,0.801,low,clear,0,1.43,Monday,0,R085,S01293
D07079,HS000530,R0094,TRK040,road,2026-04-05 01:26:00,411.8,8.76,11.75,2.99,0,0.794,low,clear,0,0.59,Sunday,0,R094,S00530
D07080,HS000674,R0012,TRK046,road,2026-05-21 22:39:00,491.4,11.01,13.13,2.12,0,0.849,low,clear,0,0.3,Thursday,0,R012,S00674
D07081,HS001425,R0038,TRK003,road,2025-06-06 06:11:00,150.1,5.65,9.36,3.71,0,0.813,low,rain,0,1.54,Friday,0,R038,S01425
D07082,HS000870,R0057,TRK009,road,2025-05-23 00:37:00,452.5,11.37,16.29,4.92,0,0.752,medium,rain,1,2.07,Friday,0,R057,S00870
D07083,HS001135,R0019,TRK046,road,2026-02-02 16:08:00,246.4,9.27,15.4,6.13,0,0.828,high,heavy_rain,0,2.32,Monday,0,R019,S01135
D07084,HS000520,R0057,TRK049,rail,2025-02-09 12:09:00,449.5,13.22,17.01,3.79,0,0.773,medium,cloudy,1,2.94,Sunday,0,R057,S00520
D07085,HS001145,R0062,TRK025,road,2025-11-13 19:16:00,398.1,11.26,13.36,2.1,0,0.975,medium,clear,1,1.19,Thursday,1,R062,S01145
D07086,HS001490,R0023,TRK043,road,2026-03-29 20:40:00,114.2,2.83,4.42,1.59,0,0.966,low,clear,0,0.94,Sunday,1,R023,S01490
D07087,HS000233,R0036,TRK047,rail,2025-10-21 22:10:00,398.5,10.02,14.2,4.18,0,0.805,high,clear,2,1.21,Tuesday,0,R036,S00233
D07088,HS000983,R0006,TRK044,road,2025-08-27 17:52:00,315.0,11.65,14.77,3.12,0,0.847,medium,cloudy,0,0.64,Wednesday,1,R006,S00983
D07089,HS001131,R0036,TRK020,road,2025-05-17 10:55:00,142.5,4.46,6.57,2.11,0,0.906,low,rain,0,1.38,Saturday,0,R036,S01131
D07090,HS000439,R0060,TRK002,road,2025-04-06 09:21:00,345.1,13.28,15.88,2.6,0,0.922,low,cloudy,1,2.93,Sunday,1,R060,S00439
D07091,HS000703,R0042,TRK033,road,2025-08-15 02:03:00,178.8,7.02,9.29,2.27,0,0.89,high,clear,0,1.63,Friday,0,R042,S00703
D07092,HS000977,R0092,TRK030,road,2026-07-21 23:30:00,405.7,14.66,17.34,2.68,0,0.957,medium,clear,0,1.88,Tuesday,0,R092,S00977
D07093,HS000703,R0071,TRK040,rail,2025-10-28 16:13:00,209.7,5.95,8.1,2.15,0,0.972,low,clear,1,2.56,Tuesday,0,R071,S00703
D07094,HS001097,R0079,TRK038,road,2025-08-19 02:18:00,157.2,4.03,5.08,1.05,0,0.99,medium,clear,0,1.79,Tuesday,0,R079,S01097
D07095,HS000831,R0084,TRK031,local,2026-03-01 17:02:00,262.0,8.67,12.56,3.89,0,0.81,medium,clear,1,2.41,Sunday,1,R084,S00831
D07096,HS000200,R0092,TRK042,rail,2025-07-11 14:09:00,410.3,13.55,16.08,2.53,0,0.791,medium,clear,0,0.27,Friday,0,R092,S00200
D07097,HS001088,R0049,TRK036,rail,2025-08-23 03:46:00,244.7,8.08,11.81,3.73,0,0.79,medium,rain,1,2.49,Saturday,0,R049,S01088
D07098,HS001027,R0078,TRK012,rail,2026-05-23 13:35:00,359.8,11.08,14.95,3.87,0,0.815,medium,clear,1,1.83,Saturday,0,R078,S01027
D07099,HS000967,R0067,TRK009,rail,2025-06-16 17:27:00,221.3,8.28,10.44,2.16,0,0.89,low,cloudy,0,0.39,Monday,1,R067,S00967
D07100,HS000612,R0043,TRK022,rail,2026-02-24 10:57:00,378.1,13.39,17.71,4.32,0,0.766,low,rain,0,2.35,Tuesday,0,R043,S00612
D07101,HS000817,R0012,TRK050,road,2026-02-18 20:40:00,43.9,2.86,5.99,3.13,0,0.974,medium,clear,0,1.35,Wednesday,1,R012,S00817
D07102,HS000384,R0060,TRK005,road,2025-11-19 04:21:00,189.2,5.64,7.0,1.36,0,0.961,low,clear,1,3.17,Wednesday,0,R060,S00384
D07103,HS000346,R0029,TRK035,local,2025-10-28 23:24:00,222.9,6.7,9.45,2.75,0,0.901,low,clear,1,1.56,Tuesday,0,R029,S00346
D07104,HS001068,R0025,TRK011,rail,2025-08-14 22:40:00,307.3,9.29,14.53,5.24,0,0.751,low,rain,3,4.08,Thursday,0,R025,S01068
D07105,HS000512,R0052,TRK001,local,2026-02-20 22:17:00,480.0,12.13,16.3,4.17,0,0.761,low,cloudy,1,1.29,Friday,0,R052,S00512
D07106,HS000512,R0033,TRK044,rail,2025-07-09 00:23:00,59.8,4.25,8.29,4.04,0,0.796,low,cloudy,2,2.6,Wednesday,0,R033,S00512
D07107,HS001117,R0038,TRK012,road,2025-02-17 19:03:00,386.8,15.62,20.49,4.87,0,0.855,low,cloudy,0,2.26,Monday,1,R038,S01117
D07108,HS001410,R0001,TRK033,local,2025-02-04 06:11:00,487.9,13.04,16.55,3.51,0,0.834,medium,clear,1,2.92,Tuesday,0,R001,S01410
D07109,HS000668,R0017,TRK011,road,2025-03-06 07:03:00,115.2,5.54,9.71,4.17,0,0.744,low,clear,0,0.78,Thursday,1,R017,S00668
D07110,HS000183,R0082,TRK016,road,2026-03-18 23:27:00,187.9,5.8,7.93,2.13,0,0.792,low,clear,0,1.25,Wednesday,0,R082,S00183
D07111,HS000256,R0061,TRK026,local,2026-03-19 11:01:00,249.2,9.98,13.18,3.2,0,0.79,low,clear,1,2.48,Thursday,0,R061,S00256
D07112,HS000074,R0012,TRK038,road,2025-06-04 21:24:00,419.1,13.31,16.94,3.63,0,0.955,high,clear,1,2.74,Wednesday,0,R012,S00074
D07113,HS000467,R0055,TRK007,road,2025-02-07 09:19:00,168.6,5.94,9.81,3.87,0,0.945,low,rain,0,2.14,Friday,1,R055,S00467
D07114,HS000607,R0045,TRK019,road,2025-04-01 16:34:00,224.1,8.74,12.5,3.76,0,0.841,medium,rain,0,0.96,Tuesday,0,R045,S00607
D07115,HS000827,R0090,TRK014,road,2025-07-26 15:28:00,111.8,6.1,7.83,1.73,0,0.818,low,cloudy,0,0.74,Saturday,0,R090,S00827
D07116,HS000148,R0034,TRK040,road,2025-04-06 08:30:00,469.3,13.05,16.24,3.19,0,0.836,low,rain,1,1.35,Sunday,1,R034,S00148
D07117,HS001010,R0038,TRK024,road,2025-04-20 01:55:00,395.1,9.76,16.62,6.86,0,0.857,high,heavy_rain,1,1.88,Sunday,0,R038,S01010
D07118,HS000647,R0005,TRK009,road,2026-03-28 20:03:00,290.9,9.74,14.93,5.19,0,0.806,high,clear,0,0.99,Saturday,1,R005,S00647
D07119,HS000325,R0003,TRK037,road,2025-09-30 10:52:00,138.3,6.17,9.59,3.42,0,0.742,low,clear,1,1.06,Tuesday,0,R003,S00325
D07120,HS001197,R0019,TRK030,local,2025-03-29 13:22:00,188.4,6.41,9.02,2.61,0,0.946,low,rain,1,2.62,Saturday,0,R019,S01197
D07121,HS000566,R0018,TRK045,road,2025-10-04 01:28:00,111.4,5.94,8.99,3.05,0,0.751,medium,clear,0,1.4,Saturday,0,R018,S00566
D07122,HS000921,R0061,TRK033,local,2025-01-23 18:30:00,393.9,8.17,9.65,1.48,0,0.986,medium,clear,0,0.66,Thursday,1,R061,S00921
D07123,HS001475,R0066,TRK033,road,2025-12-11 11:41:00,252.9,8.31,10.13,1.82,0,0.929,low,cloudy,2,3.06,Thursday,0,R066,S01475
D07124,HS001028,R0061,TRK030,road,2025-08-19 06:49:00,516.0,13.05,16.5,3.45,0,0.88,high,rain,0,1.74,Tuesday,0,R061,S01028
D07125,HS000889,R0058,TRK035,road,2025-01-13 21:38:00,264.2,8.77,11.38,2.61,0,0.785,low,cloudy,0,0.93,Monday,0,R058,S00889
D07126,HS000012,R0093,TRK049,rail,2025-04-22 08:44:00,67.9,3.08,7.09,4.01,0,0.962,low,rain,2,2.7,Tuesday,1,R093,S00012
D07127,HS000832,R0074,TRK044,road,2026-06-28 17:26:00,299.8,10.59,13.5,2.91,0,0.923,low,cloudy,2,3.03,Sunday,1,R074,S00832
D07128,HS001209,R0006,TRK050,local,2026-06-18 22:48:00,245.7,7.12,9.04,1.92,0,0.866,medium,clear,0,1.82,Thursday,0,R006,S01209
D07129,HS000754,R0036,TRK007,rail,2025-06-17 06:18:00,253.3,7.78,10.77,2.99,0,0.818,medium,cloudy,0,1.55,Tuesday,0,R036,S00754
D07130,HS001249,R0083,TRK029,road,2026-07-11 23:35:00,91.4,4.03,6.53,2.5,0,0.861,low,cloudy,0,0.68,Saturday,0,R083,S01249
D07131,HS000228,R0034,TRK050,local,2025-11-08 23:57:00,445.5,10.54,14.18,3.64,0,0.802,medium,clear,1,1.67,Saturday,0,R034,S00228
D07132,HS000854,R0021,TRK015,road,2025-08-08 10:37:00,406.8,8.54,11.53,2.99,0,0.961,medium,clear,0,1.84,Friday,0,R021,S00854
D07133,HS001277,R0076,TRK017,road,2025-03-04 11:23:00,159.1,4.98,10.26,5.28,0,0.75,high,clear,1,1.56,Tuesday,0,R076,S01277
D07134,HS001375,R0070,TRK006,road,2026-05-20 12:22:00,259.1,11.79,14.58,2.79,0,0.74,medium,clear,0,0.83,Wednesday,0,R070,S01375
D07135,HS000818,R0060,TRK018,road,2025-07-03 21:59:00,409.1,12.96,15.96,3.0,0,0.885,medium,cloudy,0,1.99,Thursday,0,R060,S00818
D07136,HS001034,R0020,TRK029,rail,2025-10-31 03:28:00,128.5,5.95,7.63,1.68,0,0.919,medium,rain,0,2.23,Friday,0,R020,S01034
D07137,HS000833,R0086,TRK037,local,2026-02-23 02:02:00,152.9,4.02,6.37,2.35,0,0.892,low,cloudy,1,2.68,Monday,0,R086,S00833
D07138,HS000879,R0023,TRK010,road,2026-04-19 08:35:00,277.5,8.27,11.29,3.02,0,0.873,low,cloudy,1,3.01,Sunday,1,R023,S00879
D07139,HS000687,R0005,TRK002,road,2025-09-19 19:15:00,407.4,10.98,15.53,4.55,0,0.773,low,rain,1,1.15,Friday,1,R005,S00687
D07140,HS000969,R0014,TRK004,rail,2025-05-24 11:26:00,480.4,10.0,10.88,0.88,0,0.96,medium,cloudy,0,1.31,Saturday,0,R014,S00969
D07141,HS000124,R0077,TRK003,rail,2025-12-09 08:14:00,266.3,6.21,11.61,5.4,0,0.933,medium,rain,1,1.02,Tuesday,1,R077,S00124
D07142,HS000669,R0091,TRK035,road,2026-02-27 17:02:00,422.7,12.78,15.63,2.85,0,0.951,low,rain,0,1.0,Friday,1,R091,S00669
D07143,HS000028,R0073,TRK031,road,2026-03-14 23:04:00,427.5,11.32,15.87,4.55,0,0.894,medium,clear,2,3.24,Saturday,0,R073,S00028
D07144,HS001336,R0050,TRK049,local,2025-09-20 20:33:00,480.9,13.35,16.31,2.96,0,0.785,low,rain,0,1.0,Saturday,1,R050,S01336
D07145,HS000893,R0022,TRK029,local,2025-07-17 21:25:00,93.6,4.46,7.56,3.1,0,0.901,low,rain,1,1.97,Thursday,0,R022,S00893
D07146,HS000544,R0028,TRK014,road,2026-07-12 18:20:00,444.8,13.18,17.97,4.79,0,0.985,medium,heavy_rain,1,2.66,Sunday,1,R028,S00544
D07147,HS000215,R0089,TRK025,road,2025-09-12 09:56:00,218.7,5.91,8.55,2.64,0,0.916,low,cloudy,0,0.81,Friday,1,R089,S00215
D07148,HS001248,R0067,TRK018,road,2025-02-11 08:19:00,401.7,12.84,17.67,4.83,0,0.767,low,clear,1,1.75,Tuesday,1,R067,S01248
D07149,HS000936,R0025,TRK025,local,2026-08-05 14:57:00,122.1,4.89,5.89,1.0,0,0.977,low,clear,2,2.26,Wednesday,0,R025,S00936
D07150,HS000228,R0021,TRK006,road,2026-05-13 09:46:00,109.2,5.06,7.36,2.3,0,0.761,low,clear,0,1.87,Wednesday,1,R021,S00228
D07151,HS000875,R0028,TRK042,road,2025-11-02 11:53:00,105.0,3.69,7.49,3.8,0,0.798,low,cloudy,1,1.59,Sunday,0,R028,S00875
D07152,HS001243,R0075,TRK027,road,2025-05-03 01:06:00,475.0,14.3,17.73,3.43,0,0.765,medium,cloudy,0,2.27,Saturday,0,R075,S01243
D07153,HS001294,R0096,TRK010,road,2025-02-04 10:58:00,518.7,15.16,17.47,2.31,0,0.941,medium,cloudy,0,2.24,Tuesday,0,R096,S01294
D07154,HS000741,R0045,TRK041,road,2026-06-05 21:14:00,265.2,6.86,10.16,3.3,0,0.899,medium,clear,3,2.11,Friday,0,R045,S00741
D07155,HS000797,R0052,TRK029,road,2025-07-17 12:55:00,474.1,14.44,18.53,4.09,0,0.802,medium,rain,0,1.33,Thursday,0,R052,S00797
D07156,HS001473,R0078,TRK013,road,2025-09-01 21:34:00,207.6,6.01,10.82,4.81,0,0.743,high,clear,0,0.44,Monday,0,R078,S01473
D07157,HS001225,R0045,TRK008,road,2026-05-24 21:45:00,153.4,6.45,8.9,2.45,0,0.809,low,rain,0,0.66,Sunday,0,R045,S01225
D07158,HS001072,R0022,TRK008,road,2025-06-13 13:34:00,72.8,2.0,5.12,3.12,0,0.812,medium,clear,1,1.31,Friday,0,R022,S01072
D07159,HS001420,R0084,TRK042,road,2026-08-13 05:03:00,478.9,16.35,19.76,3.41,0,0.922,low,rain,2,3.85,Thursday,0,R084,S01420
D07160,HS000067,R0020,TRK050,road,2026-03-31 05:55:00,279.0,6.01,10.36,4.35,0,0.787,high,clear,2,2.07,Tuesday,0,R020,S00067
D07161,HS001355,R0030,TRK039,road,2026-05-30 21:05:00,508.4,15.3,17.91,2.61,0,0.734,low,cloudy,0,1.35,Saturday,0,R030,S01355
D07162,HS000943,R0080,TRK048,road,2025-10-01 09:32:00,399.1,14.96,20.85,5.89,0,0.725,low,rain,2,3.46,Wednesday,1,R080,S00943
D07163,HS000040,R0028,TRK044,road,2025-05-01 08:12:00,144.8,4.38,11.12,6.74,0,0.769,medium,heavy_rain,1,3.01,Thursday,1,R028,S00040
D07164,HS000328,R0090,TRK001,local,2025-06-16 01:05:00,184.9,7.7,11.17,3.47,0,0.741,low,rain,2,2.92,Monday,0,R090,S00328
D07165,HS000458,R0007,TRK028,road,2025-08-26 12:13:00,86.7,5.48,8.71,3.23,0,0.833,low,cloudy,2,1.72,Tuesday,0,R007,S00458
D07166,HS001084,R0009,TRK044,rail,2025-05-13 23:41:00,43.8,3.9,8.59,4.69,0,0.847,high,cloudy,0,0.48,Tuesday,0,R009,S01084
D07167,HS001343,R0045,TRK030,road,2026-04-15 07:37:00,192.5,5.35,8.69,3.34,0,0.793,medium,clear,0,1.86,Wednesday,1,R045,S01343
D07168,HS000554,R0088,TRK005,road,2025-01-18 16:18:00,116.6,4.37,7.65,3.28,0,0.76,medium,cloudy,1,0.93,Saturday,0,R088,S00554
D07169,HS001418,R0051,TRK027,rail,2025-09-26 04:59:00,470.8,16.99,21.52,4.53,0,0.912,medium,heavy_rain,0,0.52,Friday,0,R051,S01418
D07170,HS000503,R0050,TRK024,road,2025-05-08 01:54:00,514.7,17.11,20.45,3.34,0,0.763,low,clear,1,1.86,Thursday,0,R050,S00503
D07171,HS000040,R0044,TRK050,road,2025-12-24 01:34:00,470.0,17.24,19.24,2.0,0,0.953,medium,clear,1,1.89,Wednesday,0,R044,S00040
D07172,HS001321,R0065,TRK024,road,2025-08-03 11:23:00,325.3,7.09,9.37,2.28,0,0.943,medium,rain,2,1.61,Sunday,0,R065,S01321
D07173,HS000296,R0014,TRK028,road,2025-12-03 20:48:00,103.7,4.05,9.45,5.4,0,0.738,medium,rain,0,2.31,Wednesday,1,R014,S00296
D07174,HS001454,R0026,TRK026,road,2025-07-05 10:54:00,425.1,11.4,14.26,2.86,0,0.978,high,clear,0,0.63,Saturday,0,R026,S01454
D07175,HS000587,R0013,TRK038,rail,2026-01-01 23:45:00,508.5,11.75,14.44,2.69,0,0.846,high,clear,0,1.72,Thursday,0,R013,S00587
