record_id,shipment_id,hour_from_departure,temperature_c,required_min_temp_c,required_max_temp_c,sensor_quality,in_range,shipment_id_raw
T0044495,HS004967,16,12.4,12.0,15.0,Good,1,HS004967
T0044496,HS000355,11,25.81,15.0,30.0,Good,1,HS000355
T0044497,HS004226,11,5.27,2.0,8.0,Fair,1,HS004226
T0044498,HS000405,1,9.31,8.0,12.0,Good,1,HS000405
T0044499,HS006028,20,7.59,2.0,8.0,Good,1,HS006028
T0044500,HS001819,7,12.16,12.0,15.0,Good,1,HS001819
T0044501,HS010792,18,9.81,8.0,12.0,Good,1,HS010792
T0044502,HS002675,19,18.84,12.0,15.0,Good,0,HS002675
T0044503,HS001456,10,25.86,15.0,30.0,Good,1,HS001456
T0044504,HS006079,7,-22.74,-20.0,-15.0,Good,0,HS006079
T0044505,HS006786,24,29.39,15.0,30.0,Good,1,HS006786
T0044506,HS010324,5,-0.52,-2.0,4.0,Good,1,HS010324
T0044507,HS008649,12,-19.53,-20.0,-15.0,Good,1,HS008649
T0044508,HS001474,17,0.35,-2.0,4.0,Good,1,HS001474
T0044509,HS010543,18,22.48,15.0,30.0,Good,1,HS010543
T0044510,HS010884,24,27.38,15.0,30.0,Fair,1,HS010884
T0044511,HS004406,21,9.41,8.0,12.0,Good,1,HS004406
T0044512,HS009562,15,13.84,12.0,15.0,Good,1,HS009562
T0044513,HS001017,14,0.94,-2.0,4.0,Good,1,HS001017
T0044514,HS002517,22,24.74,15.0,30.0,Good,1,HS002517
T0044515,HS010252,5,3.21,2.0,8.0,Good,1,HS010252
T0044516,HS010950,23,3.9,2.0,8.0,Fair,1,HS010950
T0044517,HS006973,7,8.88,8.0,13.0,Good,1,HS006973
T0044518,HS012000,12,28.18,15.0,30.0,Good,1,HS012000
T0044519,HS003400,9,8.98,8.0,13.0,Good,1,HS003400
T0044520,HS004614,17,4.01,2.0,8.0,Fair,1,HS004614
T0044521,HS006363,17,25.24,15.0,30.0,Good,1,HS006363
T0044522,HS000199,21,12.16,12.0,15.0,Good,1,HS000199
T0044523,HS009845,9,8.89,8.0,12.0,Good,1,HS009845
T0044524,HS005687,5,6.53,2.0,8.0,Good,1,HS005687
T0044525,HS001333,11,19.32,15.0,30.0,Fair,1,HS001333
T0044526,HS011114,8,18.54,15.0,30.0,Good,1,HS011114
T0044527,HS002361,12,-0.79,-2.0,4.0,Fair,1,HS002361
T0044528,HS004252,13,23.28,15.0,30.0,Good,1,HS004252
T0044529,HS006369,4,21.45,15.0,30.0,Good,1,HS006369
T0044530,HS011855,19,15.9,15.0,30.0,Good,1,HS011855
T0044531,HS010555,8,7.33,-2.0,4.0,Good,0,HS010555
T0044532,HS007388,9,7.61,2.0,8.0,Good,1,HS007388
T0044533,HS004418,9,5.03,2.0,8.0,Fair,1,HS004418
T0044534,HS002115,21,12.49,8.0,13.0,Fair,1,HS002115
T0044535,HS009115,1,10.76,8.0,12.0,Good,1,HS009115
T0044536,HS011588,24,7.66,2.0,8.0,Good,1,HS011588
T0044537,HS009436,8,11.88,8.0,12.0,Good,1,HS009436
T0044538,HS009680,24,12.45,12.0,15.0,Good,1,HS009680
T0044539,HS008339,0,14.7,12.0,15.0,Good,1,HS008339
T0044540,HS009443,7,26.38,15.0,30.0,Good,1,HS009443
T0044541,HS008578,24,23.56,15.0,30.0,Good,1,HS008578
T0044542,HS000259,16,3.03,2.0,8.0,Fair,1,HS000259
T0044543,HS008332,3,10.35,8.0,12.0,Good,1,HS008332
T0044544,HS001674,15,26.62,15.0,30.0,Good,1,HS001674
T0044545,HS008054,9,18.93,15.0,30.0,Good,1,HS008054
T0044546,HS009380,14,11.14,8.0,12.0,Fair,1,HS009380
T0044547,HS001485,18,21.69,15.0,30.0,Good,1,HS001485
T0044548,HS004974,9,0.41,-2.0,4.0,Good,1,HS004974
T0044549,HS008567,1,3.21,2.0,8.0,Fair,1,HS008567
T0044550,HS004080,15,19.69,15.0,30.0,Good,1,HS004080
T0044551,HS002109,7,8.73,2.0,8.0,Good,0,HS002109
T0044552,HS008076,15,7.51,2.0,8.0,Fair,1,HS008076
T0044553,HS001747,21,8.54,8.0,13.0,Fair,1,HS001747
T0044554,HS002258,7,3.99,2.0,8.0,Good,1,HS002258
T0044555,HS004264,0,28.29,15.0,30.0,Good,1,HS004264
T0044556,HS006801,23,10.82,8.0,12.0,Good,1,HS006801
T0044557,HS007321,1,6.48,2.0,8.0,Good,1,HS007321
T0044558,HS000797,15,8.26,8.0,12.0,Good,1,HS000797
T0044559,HS006981,16,12.25,12.0,15.0,Good,1,HS006981
T0044560,HS002009,7,10.78,8.0,13.0,Good,1,HS002009
T0044561,HS000545,3,5.71,2.0,8.0,Fair,1,HS000545
T0044562,HS006513,1,19.86,15.0,30.0,Good,1,HS006513
T0044563,HS001030,22,3.21,2.0,8.0,Good,1,HS001030
T0044564,HS000241,20,13.61,12.0,15.0,Fair,1,HS000241
T0044565,HS008589,11,5.83,2.0,8.0,Good,1,HS008589
T0044566,HS004931,20,5.47,2.0,8.0,Fair,1,HS004931
T0044567,HS006369,15,28.45,15.0,30.0,Good,1,HS006369
T0044568,HS010580,9,7.35,2.0,8.0,Good,1,HS010580
T0044569,HS006509,8,-13.83,-20.0,-15.0,Fair,0,HS006509
T0044570,HS007871,18,9.45,2.0,8.0,Good,0,HS007871
T0044571,HS002452,10,-17.72,-20.0,-15.0,Good,1,HS002452
T0044572,HS011738,9,7.01,2.0,8.0,Good,1,HS011738
T0044573,HS005756,9,16.73,12.0,15.0,Fair,0,HS005756
T0044574,HS003230,12,12.64,8.0,13.0,Good,1,HS003230
T0044575,HS003518,23,26.41,15.0,30.0,Good,1,HS003518
T0044576,HS003072,3,7.0,2.0,8.0,Fair,1,HS003072
T0044577,HS005525,6,-1.99,-2.0,4.0,Fair,1,HS005525
T0044578,HS000509,0,11.67,8.0,12.0,Good,1,HS000509
T0044579,HS007064,8,11.15,8.0,12.0,Good,1,HS007064
T0044580,HS007215,7,7.5,2.0,8.0,Fair,1,HS007215
T0044581,HS007243,22,14.16,12.0,15.0,Good,1,HS007243
T0044582,HS001930,13,1.53,-2.0,4.0,Fair,1,HS001930
T0044583,HS007888,21,9.52,8.0,12.0,Good,1,HS007888
T0044584,HS007786,16,14.66,15.0,30.0,Good,0,HS007786
T0044585,HS011370,3,22.84,15.0,30.0,Good,1,HS011370
T0044586,HS001987,9,4.75,2.0,8.0,Good,1,HS001987
T0044587,HS002092,8,2.68,2.0,8.0,Fair,1,HS002092
T0044588,HS006961,15,2.24,2.0,8.0,Good,1,HS006961
T0044589,HS005805,10,2.56,2.0,8.0,Good,1,HS005805
T0044590,HS010855,23,24.37,15.0,30.0,Good,1,HS010855
T0044591,HS004358,9,3.01,2.0,8.0,Good,1,HS004358
T0044592,HS004134,24,14.5,12.0,15.0,Good,1,HS004134
T0044593,HS002189,15,12.29,8.0,13.0,Good,1,HS002189
T0044594,HS010037,8,6.18,2.0,8.0,Good,1,HS010037
T0044595,HS009470,0,27.13,15.0,30.0,Good,1,HS009470
T0044596,HS006417,16,2.66,2.0,8.0,Fair,1,HS006417
T0044597,HS011867,5,3.6,2.0,8.0,Good,1,HS011867
T0044598,HS001587,2,9.25,8.0,12.0,Fair,1,HS001587
T0044599,HS001518,23,10.54,8.0,12.0,Good,1,HS001518
T0044600,HS011531,8,3.96,2.0,8.0,Good,1,HS011531
T0044601,HS010113,15,11.99,8.0,13.0,Good,1,HS010113
T0044602,HS011304,0,20.29,15.0,30.0,Good,1,HS011304
T0044603,HS002192,24,2.03,2.0,8.0,Good,1,HS002192
T0044604,HS002159,1,9.36,8.0,12.0,Good,1,HS002159
T0044605,HS006504,6,12.27,2.0,8.0,Good,0,HS006504
T0044606,HS001289,19,5.15,2.0,8.0,Good,1,HS001289
T0044607,HS010097,13,2.96,2.0,8.0,Good,1,HS010097
T0044608,HS010818,4,-0.5,-2.0,4.0,Good,1,HS010818
T0044609,HS007018,24,10.66,8.0,12.0,Fair,1,HS007018
T0044610,HS009944,21,14.21,12.0,15.0,Good,1,HS009944
T0044611,HS007172,20,2.25,2.0,8.0,Good,1,HS007172
T0044612,HS007801,5,6.8,2.0,8.0,Good,1,HS007801
T0044613,HS004193,13,3.88,2.0,8.0,Good,1,HS004193
T0044614,HS009458,12,17.15,15.0,30.0,Good,1,HS009458
T0044615,HS003112,18,10.6,8.0,12.0,Fair,1,HS003112
T0044616,HS007348,3,9.71,8.0,12.0,Good,1,HS007348
T0044617,HS002619,24,0.24,-2.0,4.0,Good,1,HS002619
T0044618,HS003116,2,9.78,12.0,15.0,Good,0,HS003116
T0044619,HS001082,6,0.23,-2.0,4.0,Good,1,HS001082
T0044620,HS000146,0,6.1,2.0,8.0,Fair,1,HS000146
T0044621,HS008448,23,4.48,2.0,8.0,Good,1,HS008448
T0044622,HS007479,22,14.25,8.0,12.0,Good,0,HS007479
T0044623,HS004754,9,10.1,8.0,13.0,Good,1,HS004754
T0044624,HS005832,0,2.43,2.0,8.0,Good,1,HS005832
T0044625,HS002700,8,2.49,2.0,8.0,Good,1,HS002700
T0044626,HS007590,9,8.34,8.0,13.0,Good,1,HS007590
T0044627,HS005888,19,10.9,2.0,8.0,Good,0,HS005888
T0044628,HS003163,2,5.06,2.0,8.0,Fair,1,HS003163
T0044629,HS005776,4,18.64,15.0,30.0,Good,1,HS005776
T0044630,HS011122,0,2.98,2.0,8.0,Good,1,HS011122
T0044631,HS005778,16,22.61,15.0,30.0,Good,1,HS005778
T0044632,HS004338,11,4.94,2.0,8.0,Good,1,HS004338
T0044633,HS002137,15,16.83,12.0,15.0,Fair,0,HS002137
T0044634,HS000932,4,6.56,2.0,8.0,Good,1,HS000932
T0044635,HS009993,12,8.22,8.0,12.0,Good,1,HS009993
T0044636,HS011916,13,4.41,2.0,8.0,Good,1,HS011916
T0044637,HS005983,22,9.72,8.0,12.0,Fair,1,HS005983
T0044638,HS002758,6,14.42,12.0,15.0,Good,1,HS002758
T0044639,HS011116,22,7.35,2.0,8.0,Fair,1,HS011116
T0044640,HS011734,22,13.96,12.0,15.0,Good,1,HS011734
T0044641,HS007735,8,9.02,8.0,12.0,Good,1,HS007735
T0044642,HS004448,3,9.42,8.0,13.0,Good,1,HS004448
T0044643,HS000497,7,9.0,8.0,12.0,Good,1,HS000497
T0044644,HS004370,5,25.14,15.0,30.0,Good,1,HS004370
T0044645,HS010850,22,-15.79,-20.0,-15.0,Fair,1,HS010850
T0044646,HS011402,7,-16.6,-20.0,-15.0,Good,1,HS011402
T0044647,HS010824,11,27.75,15.0,30.0,Good,1,HS010824
T0044648,HS008154,24,5.35,2.0,8.0,Good,1,HS008154
T0044649,HS004206,13,-18.99,-20.0,-15.0,Fair,1,HS004206
T0044650,HS004516,18,16.66,8.0,13.0,Fair,0,HS004516
T0044651,HS003565,23,24.51,15.0,30.0,Fair,1,HS003565
T0044652,HS009272,22,19.76,8.0,13.0,Fair,0,HS009272
T0044653,HS011658,9,11.95,12.0,15.0,Fair,0,HS011658
T0044654,HS005596,6,12.71,12.0,15.0,Good,1,HS005596
T0044655,HS008279,7,1.87,-2.0,4.0,Good,1,HS008279
T0044656,HS011116,2,5.05,2.0,8.0,Good,1,HS011116
T0044657,HS010039,21,6.27,2.0,8.0,Fair,1,HS010039
T0044658,HS011551,15,16.75,15.0,30.0,Good,1,HS011551
T0044659,HS009545,12,17.7,12.0,15.0,Fair,0,HS009545
T0044660,HS011275,24,2.78,2.0,8.0,Good,1,HS011275
T0044661,HS011502,12,24.75,15.0,30.0,Fair,1,HS011502
T0044662,HS008010,15,3.24,2.0,8.0,Fair,1,HS008010
T0044663,HS010875,22,5.88,2.0,8.0,Good,1,HS010875
T0044664,HS006291,20,12.16,8.0,13.0,Good,1,HS006291
T0044665,HS010843,0,2.01,2.0,8.0,Fair,1,HS010843
T0044666,HS007477,11,12.23,8.0,13.0,Good,1,HS007477
T0044667,HS009443,14,20.03,15.0,30.0,Good,1,HS009443
T0044668,HS006011,6,4.13,2.0,8.0,Good,1,HS006011
T0044669,HS005421,7,2.66,-2.0,4.0,Good,1,HS005421
T0044670,HS009509,15,3.49,-2.0,4.0,Good,1,HS009509
T0044671,HS010346,0,25.92,15.0,30.0,Good,1,HS010346
T0044672,HS007124,16,9.02,8.0,13.0,Good,1,HS007124
T0044673,HS006816,2,8.04,8.0,13.0,Fair,1,HS006816
T0044674,HS000225,24,14.98,12.0,15.0,Good,1,HS000225
T0044675,HS008061,22,12.69,12.0,15.0,Good,1,HS008061
T0044676,HS004395,14,17.34,15.0,30.0,Good,1,HS004395
T0044677,HS011501,17,8.01,8.0,13.0,Good,1,HS011501
T0044678,HS002161,16,13.17,12.0,15.0,Good,1,HS002161
T0044679,HS007374,5,14.04,12.0,15.0,Good,1,HS007374
T0044680,HS005760,18,8.81,8.0,13.0,Fair,1,HS005760
T0044681,HS004508,3,-0.13,-2.0,4.0,Good,1,HS004508
T0044682,HS000323,22,3.16,2.0,8.0,Fair,1,HS000323
T0044683,HS011491,1,2.09,2.0,8.0,Good,1,HS011491
T0044684,HS011337,18,2.71,-2.0,4.0,Fair,1,HS011337
T0044685,HS001562,0,4.42,2.0,8.0,Good,1,HS001562
T0044686,HS001898,16,15.16,15.0,30.0,Fair,1,HS001898
T0044687,HS006929,10,7.13,2.0,8.0,Good,1,HS006929
T0044688,HS002940,6,5.4,2.0,8.0,Good,1,HS002940
T0044689,HS010381,24,8.17,8.0,12.0,Good,1,HS010381
T0044690,HS010373,20,8.25,8.0,13.0,Good,1,HS010373
T0044691,HS002309,14,8.4,8.0,12.0,Good,1,HS002309
T0044692,HS007462,1,12.29,12.0,15.0,Good,1,HS007462
T0044693,HS008320,5,3.38,2.0,8.0,Good,1,HS008320
T0044694,HS009675,12,-1.5,2.0,8.0,Good,0,HS009675
T0044695,HS005452,11,21.53,15.0,30.0,Fair,1,HS005452
T0044696,HS002771,19,28.92,15.0,30.0,Good,1,HS002771
T0044697,HS001087,24,4.27,2.0,8.0,Good,1,HS001087
T0044698,HS006409,20,-19.86,-20.0,-15.0,Good,1,HS006409
T0044699,HS001775,12,14.9,12.0,15.0,Good,1,HS001775
T0044700,HS003628,23,10.95,2.0,8.0,Good,0,HS003628
T0044701,HS009451,1,6.63,2.0,8.0,Fair,1,HS009451
T0044702,HS000052,3,14.53,12.0,15.0,Good,1,HS000052
T0044703,HS002854,17,8.01,8.0,12.0,Good,1,HS002854
T0044704,HS010288,16,11.72,8.0,12.0,Good,1,HS010288
T0044705,HS010778,3,2.42,2.0,8.0,Good,1,HS010778
T0044706,HS005379,10,3.37,2.0,8.0,Good,1,HS005379
T0044707,HS007707,6,20.44,15.0,30.0,Good,1,HS007707
T0044708,HS006287,15,0.78,-2.0,4.0,Good,1,HS006287
T0044709,HS000215,24,-18.3,-20.0,-15.0,Fair,1,HS000215
T0044710,HS004921,22,1.69,-2.0,4.0,Good,1,HS004921
T0044711,HS007647,6,7.03,2.0,8.0,Fair,1,HS007647
T0044712,HS010382,13,20.6,15.0,30.0,Good,1,HS010382
T0044713,HS009283,4,-19.93,-20.0,-15.0,Good,1,HS009283
T0044714,HS010300,11,19.01,15.0,30.0,Good,1,HS010300
T0044715,HS005933,5,1.27,-2.0,4.0,Good,1,HS005933
T0044716,HS002401,14,-1.16,-2.0,4.0,Good,1,HS002401
T0044717,HS007844,8,20.51,15.0,30.0,Good,1,HS007844
T0044718,HS005766,5,6.59,2.0,8.0,Good,1,HS005766
T0044719,HS005839,9,-17.35,-20.0,-15.0,Fair,1,HS005839
T0044720,HS007393,24,2.39,2.0,8.0,Good,1,HS007393
T0044721,HS004070,0,24.33,15.0,30.0,Good,1,HS004070
T0044722,HS011338,22,-16.62,-20.0,-15.0,Good,1,HS011338
T0044723,HS006912,16,-11.29,-20.0,-15.0,Fair,0,HS006912
T0044724,HS005454,24,2.96,2.0,8.0,Fair,1,HS005454
T0044725,HS006091,16,14.28,12.0,15.0,Good,1,HS006091
T0044726,HS004180,3,29.45,15.0,30.0,Good,1,HS004180
T0044727,HS006239,8,12.31,12.0,15.0,Fair,1,HS006239
T0044728,HS006311,10,7.36,2.0,8.0,Good,1,HS006311
T0044729,HS001097,8,5.79,2.0,8.0,Fair,1,HS001097
T0044730,HS009780,3,17.87,15.0,30.0,Good,1,HS009780
T0044731,HS011584,20,3.39,2.0,8.0,Good,1,HS011584
T0044732,HS004479,5,6.83,2.0,8.0,Good,1,HS004479
T0044733,HS008591,18,11.47,8.0,12.0,Good,1,HS008591
T0044734,HS000306,16,13.59,8.0,12.0,Good,0,HS000306
T0044735,HS000221,15,7.73,2.0,8.0,Fair,1,HS000221
T0044736,HS004220,16,4.18,2.0,8.0,Good,1,HS004220
T0044737,HS007471,14,11.66,8.0,12.0,Good,1,HS007471
T0044738,HS002139,17,5.46,2.0,8.0,Good,1,HS002139
T0044739,HS007350,12,18.28,15.0,30.0,Good,1,HS007350
T0044740,HS001244,17,4.87,2.0,8.0,Good,1,HS001244
T0044741,HS008278,17,15.31,15.0,30.0,Good,1,HS008278
T0044742,HS008070,11,-1.47,-2.0,4.0,Good,1,HS008070
T0044743,HS009841,16,14.06,12.0,15.0,Good,1,HS009841
T0044744,HS004414,21,6.87,2.0,8.0,Good,1,HS004414
T0044745,HS010052,6,12.62,8.0,13.0,Good,1,HS010052
T0044746,HS001183,19,7.46,2.0,8.0,Fair,1,HS001183
T0044747,HS001585,20,12.19,8.0,13.0,Good,1,HS001585
T0044748,HS009447,11,12.86,12.0,15.0,Fair,1,HS009447
T0044749,HS011619,17,-1.15,-2.0,4.0,Good,1,HS011619
T0044750,HS009473,12,11.49,8.0,12.0,Good,1,HS009473
T0044751,HS008217,24,7.49,2.0,8.0,Fair,1,HS008217
T0044752,HS001940,5,20.47,15.0,30.0,Fair,1,HS001940
T0044753,HS001949,22,28.93,15.0,30.0,Fair,1,HS001949
T0044754,HS011124,13,-1.84,-2.0,4.0,Good,1,HS011124
T0044755,HS007353,5,4.39,2.0,8.0,Fair,1,HS007353
T0044756,HS003885,2,5.85,2.0,8.0,Good,1,HS003885
T0044757,HS006237,10,-18.62,-20.0,-15.0,Good,1,HS006237
T0044758,HS004967,5,13.18,12.0,15.0,Fair,1,HS004967
T0044759,HS006999,7,28.75,15.0,30.0,Fair,1,HS006999
T0044760,HS011095,19,8.25,8.0,13.0,Good,1,HS011095
T0044761,HS005030,17,10.66,8.0,13.0,Fair,1,HS005030
T0044762,HS002054,3,10.99,8.0,13.0,Good,1,HS002054
T0044763,HS001716,23,12.9,12.0,15.0,Good,1,HS001716
T0044764,HS011285,4,12.73,12.0,15.0,Fair,1,HS011285
T0044765,HS006990,8,2.09,-2.0,4.0,Good,1,HS006990
T0044766,HS007733,16,-15.86,-20.0,-15.0,Good,1,HS007733
T0044767,HS007349,9,25.08,15.0,30.0,Good,1,HS007349
T0044768,HS002647,16,-18.71,-20.0,-15.0,Good,1,HS002647
T0044769,HS006212,13,5.01,2.0,8.0,Good,1,HS006212
T0044770,HS006957,9,3.88,-2.0,4.0,Good,1,HS006957
T0044771,HS003337,16,-17.14,-20.0,-15.0,Good,1,HS003337
T0044772,HS009578,13,17.42,15.0,30.0,Good,1,HS009578
T0044773,HS000310,12,4.61,2.0,8.0,Fair,1,HS000310
T0044774,HS000756,14,12.59,12.0,15.0,Good,1,HS000756
T0044775,HS002104,21,8.71,8.0,12.0,Fair,1,HS002104
T0044776,HS007277,15,7.9,2.0,8.0,Good,1,HS007277
T0044777,HS008412,12,1.66,-2.0,4.0,Fair,1,HS008412
T0044778,HS011918,4,6.53,2.0,8.0,Good,1,HS011918
T0044779,HS011768,16,10.21,8.0,12.0,Fair,1,HS011768
T0044780,HS010326,3,-12.99,-20.0,-15.0,Fair,0,HS010326
T0044781,HS007563,2,4.61,2.0,8.0,Good,1,HS007563
T0044782,HS000190,9,27.78,15.0,30.0,Good,1,HS000190
T0044783,HS006228,24,17.69,8.0,13.0,Fair,0,HS006228
T0044784,HS007606,12,2.5,-2.0,4.0,Fair,1,HS007606
T0044785,HS004650,1,18.87,15.0,30.0,Good,1,HS004650
T0044786,HS011007,21,5.43,2.0,8.0,Good,1,HS011007
T0044787,HS008283,2,15.24,15.0,30.0,Good,1,HS008283
T0044788,HS002374,16,4.63,2.0,8.0,Good,1,HS002374
T0044789,HS011371,8,15.4,15.0,30.0,Fair,1,HS011371
T0044790,HS005047,13,2.41,2.0,8.0,Good,1,HS005047
T0044791,HS009479,7,10.36,8.0,13.0,Fair,1,HS009479
T0044792,HS007489,7,12.76,12.0,15.0,Good,1,HS007489
T0044793,HS001714,19,3.73,2.0,8.0,Fair,1,HS001714
T0044794,HS002219,0,4.34,2.0,8.0,Fair,1,HS002219
T0044795,HS004773,3,7.46,2.0,8.0,Good,1,HS004773
T0044796,HS010835,24,17.42,15.0,30.0,Good,1,HS010835
T0044797,HS009500,9,2.28,2.0,8.0,Good,1,HS009500
T0044798,HS010258,13,22.61,15.0,30.0,Good,1,HS010258
T0044799,HS001519,4,2.99,2.0,8.0,Fair,1,HS001519
T0044800,HS005621,24,3.75,2.0,8.0,Good,1,HS005621
T0044801,HS004394,10,-17.5,-20.0,-15.0,Good,1,HS004394
T0044802,HS011660,5,2.67,2.0,8.0,Good,1,HS011660
T0044803,HS002505,11,3.62,2.0,8.0,Good,1,HS002505
T0044804,HS010746,1,-15.76,-20.0,-15.0,Good,1,HS010746
T0044805,HS002468,24,28.76,15.0,30.0,Good,1,HS002468
T0044806,HS005657,8,3.68,2.0,8.0,Good,1,HS005657
T0044807,HS001442,20,-0.52,-2.0,4.0,Good,1,HS001442
T0044808,HS000895,20,-19.8,-20.0,-15.0,Good,1,HS000895
T0044809,HS000441,15,24.35,15.0,30.0,Fair,1,HS000441
T0044810,HS007596,23,5.52,2.0,8.0,Good,1,HS007596
T0044811,HS011543,17,8.51,12.0,15.0,Good,0,HS011543
T0044812,HS010195,15,7.45,2.0,8.0,Fair,1,HS010195
T0044813,HS009002,3,11.02,2.0,8.0,Good,0,HS009002
T0044814,HS010331,5,-1.98,-2.0,4.0,Good,1,HS010331
T0044815,HS003785,2,4.77,2.0,8.0,Fair,1,HS003785
T0044816,HS010071,21,4.64,2.0,8.0,Fair,1,HS010071
T0044817,HS008407,6,20.54,15.0,30.0,Good,1,HS008407
T0044818,HS008730,2,7.94,2.0,8.0,Fair,1,HS008730
T0044819,HS011745,2,24.42,15.0,30.0,Good,1,HS011745
T0044820,HS001625,4,2.71,-2.0,4.0,Good,1,HS001625
T0044821,HS009253,10,7.96,2.0,8.0,Good,1,HS009253
T0044822,HS001856,23,4.39,2.0,8.0,Fair,1,HS001856
T0044823,HS008928,2,11.1,8.0,13.0,Good,1,HS008928
T0044824,HS008730,4,3.49,2.0,8.0,Good,1,HS008730
T0044825,HS008529,3,27.26,15.0,30.0,Good,1,HS008529
T0044826,HS008925,2,12.79,8.0,13.0,Good,1,HS008925
T0044827,HS003616,8,2.01,2.0,8.0,Fair,1,HS003616
T0044828,HS011215,15,11.79,8.0,12.0,Good,1,HS011215
T0044829,HS006042,3,10.66,8.0,12.0,Good,1,HS006042
T0044830,HS007281,15,2.39,-2.0,4.0,Good,1,HS007281
T0044831,HS009052,11,11.67,8.0,12.0,Good,1,HS009052
T0044832,HS000636,13,11.95,8.0,13.0,Good,1,HS000636
T0044833,HS004189,21,2.07,2.0,8.0,Good,1,HS004189
T0044834,HS001700,3,-16.81,-20.0,-15.0,Good,1,HS001700
T0044835,HS009378,16,4.8,2.0,8.0,Fair,1,HS009378
T0044836,HS005663,12,12.97,8.0,13.0,Fair,1,HS005663
T0044837,HS001094,23,12.25,8.0,13.0,Good,1,HS001094
T0044838,HS008098,8,0.95,-2.0,4.0,Good,1,HS008098
T0044839,HS008770,19,7.37,2.0,8.0,Good,1,HS008770
T0044840,HS011426,1,4.77,2.0,8.0,Fair,1,HS011426
T0044841,HS010039,5,9.7,2.0,8.0,Good,0,HS010039
T0044842,HS006151,9,0.11,-2.0,4.0,Good,1,HS006151
T0044843,HS006255,8,27.98,15.0,30.0,Good,1,HS006255
T0044844,HS005878,24,26.62,15.0,30.0,Good,1,HS005878
T0044845,HS008885,4,11.97,8.0,12.0,Fair,1,HS008885
T0044846,HS004530,17,29.74,15.0,30.0,Good,1,HS004530
T0044847,HS007069,2,7.38,2.0,8.0,Fair,1,HS007069
T0044848,HS004847,2,-16.27,-20.0,-15.0,Good,1,HS004847
T0044849,HS003104,17,9.92,8.0,12.0,Good,1,HS003104
T0044850,HS005340,18,9.13,8.0,12.0,Good,1,HS005340
T0044851,HS006552,0,25.12,15.0,30.0,Fair,1,HS006552
T0044852,HS008648,14,4.45,8.0,13.0,Good,0,HS008648
T0044853,HS011611,10,23.36,15.0,30.0,Good,1,HS011611
T0044854,HS007325,13,7.2,2.0,8.0,Good,1,HS007325
T0044855,HS007230,22,23.53,15.0,30.0,Good,1,HS007230
T0044856,HS005769,16,24.55,15.0,30.0,Fair,1,HS005769
T0044857,HS009409,2,7.17,2.0,8.0,Fair,1,HS009409
T0044858,HS008832,1,25.04,15.0,30.0,Good,1,HS008832
T0044859,HS005858,14,2.15,2.0,8.0,Good,1,HS005858
T0044860,HS002163,21,13.77,12.0,15.0,Good,1,HS002163
T0044861,HS003291,23,13.36,12.0,15.0,Good,1,HS003291
T0044862,HS000751,10,8.95,8.0,13.0,Fair,1,HS000751
T0044863,HS011498,1,12.99,12.0,15.0,Fair,1,HS011498
T0044864,HS007767,8,9.28,8.0,12.0,Fair,1,HS007767
T0044865,HS006843,14,-18.33,-20.0,-15.0,Good,1,HS006843
T0044866,HS010369,0,27.16,15.0,30.0,Good,1,HS010369
T0044867,HS003170,20,29.04,15.0,30.0,Good,1,HS003170
T0044868,HS008054,20,21.73,15.0,30.0,Good,1,HS008054
T0044869,HS010372,20,22.15,15.0,30.0,Good,1,HS010372
T0044870,HS000027,6,2.87,-2.0,4.0,Good,1,HS000027
T0044871,HS001102,5,27.42,15.0,30.0,Good,1,HS001102
T0044872,HS002747,6,9.71,8.0,12.0,Good,1,HS002747
T0044873,HS003445,22,-19.99,-20.0,-15.0,Good,1,HS003445
T0044874,HS009131,14,-19.18,-20.0,-15.0,Good,1,HS009131
T0044875,HS009928,16,5.97,2.0,8.0,Fair,1,HS009928
T0044876,HS002600,16,12.91,12.0,15.0,Good,1,HS002600
T0044877,HS008340,5,24.62,15.0,30.0,Good,1,HS008340
T0044878,HS002100,6,10.95,8.0,13.0,Good,1,HS002100
T0044879,HS008494,24,28.78,15.0,30.0,Good,1,HS008494
T0044880,HS010194,0,3.25,2.0,8.0,Good,1,HS010194
T0044881,HS007087,12,27.5,15.0,30.0,Good,1,HS007087
T0044882,HS009547,4,5.08,-2.0,4.0,Good,0,HS009547
T0044883,HS000302,3,18.25,15.0,30.0,Good,1,HS000302
T0044884,HS000429,6,12.59,8.0,13.0,Good,1,HS000429
T0044885,HS005086,5,20.81,15.0,30.0,Fair,1,HS005086
T0044886,HS000775,14,18.37,15.0,30.0,Good,1,HS000775
T0044887,HS007268,3,15.4,15.0,30.0,Good,1,HS007268
T0044888,HS006825,11,27.11,15.0,30.0,Fair,1,HS006825
T0044889,HS000234,3,6.13,2.0,8.0,Good,1,HS000234
T0044890,HS011400,18,25.91,15.0,30.0,Good,1,HS011400
T0044891,HS005688,3,3.41,2.0,8.0,Good,1,HS005688
T0044892,HS011837,2,7.39,2.0,8.0,Good,1,HS011837
T0044893,HS003173,13,13.2,12.0,15.0,Fair,1,HS003173
T0044894,HS004695,18,24.72,15.0,30.0,Good,1,HS004695
T0044895,HS005560,20,24.85,15.0,30.0,Fair,1,HS005560
T0044896,HS002475,22,8.0,2.0,8.0,Fair,1,HS002475
T0044897,HS010727,19,3.2,2.0,8.0,Fair,1,HS010727
