availability_id,vehicle_id,date,vehicle_type,capacity_kg,min_temp_c,max_temp_c,home_location,current_location,availability_status,available_from,available_until,estimated_cost_per_km,maintenance_status,utilization_rate,vehicle_id_raw
VA05904,TRK0050,2025-01-29,Reefer,1000,2,12,Bhubaneswar,Kolkata,unavailable,2026-08-30 06:00:00,2026-08-30 18:00:00,12.61,good,0.36,TRK0050
VA05905,TRK0004,2025-04-30,Reefer,500,4,12,Berhampur,Angul,unavailable,2026-08-30 10:00:00,2026-08-30 18:00:00,21.47,good,0.316,TRK0004
VA05906,TRK0019,2025-04-08,Dry,2000,15,35,Puri,Angul,assigned,2026-08-30 06:00:00,2026-08-30 16:00:00,27.19,good,0.163,TRK0019
VA05907,TRK0028,2025-09-10,Reefer,750,-2,8,Kolkata,Rourkela,available,2026-08-30 08:00:00,2026-08-30 23:59:00,13.31,good,0.788,TRK0028
VA05908,TRK0022,2025-04-24,Dry,2000,15,35,Kolkata,Kharagpur,available,2026-08-30 10:00:00,2026-08-30 20:00:00,35.02,maintenance,0.329,TRK0022
VA05909,TRK0010,2026-04-15,Reefer,500,2,12,Kolkata,Kharagpur,available,2026-08-30 07:00:00,2026-08-30 20:00:00,18.95,good,0.324,TRK0010
VA05910,TRK0046,2025-01-27,Dry,2000,15,35,Kharagpur,Rourkela,maintenance,2026-08-30 14:00:00,2026-08-30 16:00:00,34.41,good,0.182,TRK0046
VA05911,TRK0014,2026-06-27,Dry,750,15,35,Puri,Kolkata,available,2026-08-30 14:00:00,2026-08-30 22:00:00,37.52,maintenance,0.295,TRK0014
VA05912,TRK0029,2026-04-11,Local,750,10,35,Jajpur,Berhampur,available,2026-08-30 14:00:00,2026-08-30 20:00:00,33.99,good,0.24,TRK0029
VA05913,TRK0043,2025-11-19,Reefer,500,2,8,Jajpur,Bhubaneswar,available,2026-08-30 12:00:00,2026-08-30 16:00:00,32.54,maintenance,0.796,TRK0043
VA05914,TRK0020,2025-07-02,Dry,1000,15,35,Berhampur,Sambalpur,assigned,2026-08-30 08:00:00,2026-08-30 23:59:00,12.2,good,0.302,TRK0020
VA05915,TRK0042,2025-03-10,Reefer,1000,2,8,Angul,Gopalpur,assigned,2026-08-30 06:00:00,2026-08-30 20:00:00,27.52,good,0.356,TRK0042
VA05916,TRK0022,2026-03-12,Dry,1500,15,35,Cuttack,Bhubaneswar,assigned,2026-08-30 05:00:00,2026-08-30 18:00:00,31.87,good,0.828,TRK0022
VA05917,TRK0044,2026-05-28,Dry,1000,15,35,Cuttack,Gopalpur,available,2026-08-30 10:00:00,2026-08-30 18:00:00,37.62,inspection_due,0.632,TRK0044
VA05918,TRK0021,2025-03-07,Dry,1500,15,35,Angul,Gopalpur,available,2026-08-30 06:00:00,2026-08-30 22:00:00,22.28,good,0.17,TRK0021
VA05919,TRK0020,2025-12-10,Reefer,2000,2,12,Bhubaneswar,Jajpur,unavailable,2026-08-30 06:00:00,2026-08-30 16:00:00,12.56,good,0.276,TRK0020
VA05920,TRK0004,2025-07-01,Dry,1000,15,35,Balasore,Sambalpur,unavailable,2026-08-30 06:00:00,2026-08-30 16:00:00,24.34,good,0.74,TRK0004
VA05921,TRK0030,2025-11-02,Reefer,1500,4,12,Kolkata,Bhubaneswar,maintenance,2026-08-30 05:00:00,2026-08-30 20:00:00,25.71,good,0.835,TRK0030
VA05922,TRK0012,2025-11-20,Reefer,750,2,8,Balasore,Rourkela,available,2026-08-30 07:00:00,2026-08-30 20:00:00,35.58,good,0.667,TRK0012
VA05923,TRK0024,2025-11-16,Dry,1000,15,35,Rourkela,Rourkela,available,2026-08-30 12:00:00,2026-08-30 20:00:00,20.73,maintenance,0.878,TRK0024
VA05924,TRK0028,2025-10-08,Local,500,10,35,Bhubaneswar,Balasore,unavailable,2026-08-30 12:00:00,2026-08-30 16:00:00,36.61,good,0.337,TRK0028
VA05925,TRK0025,2025-07-03,Dry,2000,15,35,Balasore,Cuttack,maintenance,2026-08-30 05:00:00,2026-08-30 22:00:00,21.7,good,0.577,TRK0025
VA05926,TRK0042,2025-07-15,Reefer,1000,-2,8,Bhubaneswar,Gopalpur,available,2026-08-30 07:00:00,2026-08-30 22:00:00,29.0,good,0.16,TRK0042
VA05927,TRK0005,2026-05-20,Reefer,2000,-2,8,Angul,Gopalpur,assigned,2026-08-30 08:00:00,2026-08-30 18:00:00,24.74,good,0.851,TRK0005
VA05928,TRK0021,2026-05-20,Reefer,2000,2,8,Rourkela,Balasore,available,2026-08-30 06:00:00,2026-08-30 20:00:00,26.79,good,0.653,TRK0021
VA05929,TRK0032,2025-11-16,Reefer,500,2,12,Berhampur,Gopalpur,available,2026-08-30 12:00:00,2026-08-30 16:00:00,16.38,good,0.423,TRK0032
VA05930,TRK0042,2025-09-16,Reefer,1500,2,12,Bhubaneswar,Berhampur,assigned,2026-08-30 05:00:00,2026-08-30 23:59:00,33.04,good,0.175,TRK0042
VA05931,TRK0047,2026-05-01,Reefer,1000,2,12,Kolkata,Rourkela,available,2026-08-30 14:00:00,2026-08-30 18:00:00,21.27,inspection_due,0.79,TRK0047
VA05932,TRK0028,2025-08-05,Reefer,1500,2,8,Gopalpur,Kharagpur,unavailable,2026-08-30 08:00:00,2026-08-30 16:00:00,33.79,maintenance,0.704,TRK0028
VA05933,TRK0033,2025-03-15,Reefer,1000,2,12,Gopalpur,Kharagpur,available,2026-08-30 07:00:00,2026-08-30 18:00:00,22.63,good,0.419,TRK0033
VA05934,TRK0008,2025-07-02,Dry,750,15,35,Angul,Puri,assigned,2026-08-30 07:00:00,2026-08-30 18:00:00,35.66,maintenance,0.322,TRK0008
VA05935,TRK0033,2025-08-28,Reefer,750,2,8,Gopalpur,Jajpur,available,2026-08-30 08:00:00,2026-08-30 16:00:00,27.35,good,0.622,TRK0033
VA05936,TRK0026,2026-02-07,Reefer,2000,-2,8,Bhubaneswar,Gopalpur,available,2026-08-30 08:00:00,2026-08-30 20:00:00,12.82,inspection_due,0.239,TRK0026
VA05937,TRK0034,2025-10-02,Dry,2000,15,35,Kolkata,Bhubaneswar,unavailable,2026-08-30 06:00:00,2026-08-30 20:00:00,29.3,maintenance,0.486,TRK0034
VA05938,TRK0022,2025-06-08,Local,750,10,35,Gopalpur,Kharagpur,assigned,2026-08-30 05:00:00,2026-08-30 20:00:00,36.03,good,0.272,TRK0022
VA05939,TRK0043,2026-02-06,Reefer,2000,2,12,Angul,Sambalpur,available,2026-08-30 07:00:00,2026-08-30 20:00:00,12.81,maintenance,0.407,TRK0043
VA05940,TRK0045,2025-10-31,Reefer,1000,4,12,Bhubaneswar,Cuttack,available,2026-08-30 05:00:00,2026-08-30 18:00:00,12.05,maintenance,0.725,TRK0045
VA05941,TRK0031,2026-03-23,Reefer,1000,2,8,Kolkata,Puri,unavailable,2026-08-30 05:00:00,2026-08-30 16:00:00,19.11,good,0.613,TRK0031
VA05942,TRK0046,2025-06-05,Dry,2000,15,35,Kolkata,Berhampur,available,2026-08-30 10:00:00,2026-08-30 18:00:00,20.46,inspection_due,0.305,TRK0046
VA05943,TRK0021,2025-02-23,Dry,750,15,35,Sambalpur,Angul,unavailable,2026-08-30 14:00:00,2026-08-30 20:00:00,27.36,good,0.528,TRK0021
VA05944,TRK0015,2025-08-14,Local,300,10,35,Puri,Puri,assigned,2026-08-30 12:00:00,2026-08-30 18:00:00,36.07,inspection_due,0.368,TRK0015
VA05945,TRK0020,2026-04-18,Reefer,1000,2,8,Balasore,Puri,available,2026-08-30 08:00:00,2026-08-30 18:00:00,34.82,good,0.4,TRK0020
VA05946,TRK0047,2026-02-23,Dry,1500,15,35,Kharagpur,Rourkela,unavailable,2026-08-30 05:00:00,2026-08-30 18:00:00,20.04,good,0.461,TRK0047
VA05947,TRK0031,2025-03-10,Reefer,1500,2,8,Bhubaneswar,Gopalpur,unavailable,2026-08-30 12:00:00,2026-08-30 20:00:00,28.14,good,0.494,TRK0031
VA05948,TRK0038,2025-01-20,Reefer,500,2,8,Kolkata,Balasore,assigned,2026-08-30 05:00:00,2026-08-30 23:59:00,15.12,good,0.714,TRK0038
VA05949,TRK0016,2025-07-10,Dry,750,15,35,Kharagpur,Gopalpur,available,2026-08-30 05:00:00,2026-08-30 22:00:00,32.54,good,0.341,TRK0016
VA05950,TRK0045,2025-01-05,Reefer,500,4,12,Kharagpur,Angul,assigned,2026-08-30 08:00:00,2026-08-30 18:00:00,31.17,good,0.616,TRK0045
VA05951,TRK0040,2025-08-02,Dry,500,15,35,Berhampur,Jajpur,unavailable,2026-08-30 07:00:00,2026-08-30 20:00:00,32.98,inspection_due,0.86,TRK0040
VA05952,TRK0018,2026-02-20,Dry,1000,15,35,Berhampur,Kharagpur,assigned,2026-08-30 07:00:00,2026-08-30 22:00:00,18.6,good,0.469,TRK0018
VA05953,TRK0007,2025-12-31,Local,500,10,35,Kharagpur,Balasore,available,2026-08-30 10:00:00,2026-08-30 16:00:00,37.56,inspection_due,0.232,TRK0007
VA05954,TRK0006,2025-03-18,Reefer,1500,2,8,Cuttack,Bhubaneswar,available,2026-08-30 06:00:00,2026-08-30 22:00:00,24.92,good,0.752,TRK0006
VA05955,TRK0014,2025-08-26,Dry,1500,15,35,Kolkata,Berhampur,assigned,2026-08-30 05:00:00,2026-08-30 18:00:00,29.12,maintenance,0.683,TRK0014
VA05956,TRK0009,2025-06-08,Local,500,10,35,Rourkela,Jajpur,available,2026-08-30 07:00:00,2026-08-30 23:59:00,19.28,good,0.497,TRK0009
VA05957,TRK0039,2025-10-11,Reefer,750,2,12,Gopalpur,Balasore,assigned,2026-08-30 14:00:00,2026-08-30 20:00:00,27.56,good,0.832,TRK0039
VA05958,TRK0039,2025-10-24,Dry,1500,15,35,Jajpur,Kharagpur,available,2026-08-30 05:00:00,2026-08-30 23:59:00,22.29,inspection_due,0.319,TRK0039
VA05959,TRK0015,2025-07-15,Local,300,10,35,Kolkata,Kolkata,assigned,2026-08-30 05:00:00,2026-08-30 18:00:00,30.13,good,0.655,TRK0015
VA05960,TRK0025,2025-07-16,Local,750,10,35,Balasore,Sambalpur,assigned,2026-08-30 12:00:00,2026-08-30 22:00:00,13.76,good,0.484,TRK0025
VA05961,TRK0039,2025-05-28,Dry,1500,15,35,Angul,Jajpur,available,2026-08-30 10:00:00,2026-08-30 22:00:00,18.64,good,0.803,TRK0039
VA05962,TRK0025,2025-06-01,Local,300,10,35,Angul,Balasore,assigned,2026-08-30 06:00:00,2026-08-30 18:00:00,24.53,good,0.391,TRK0025
VA05963,TRK0037,2025-01-23,Reefer,2000,2,12,Rourkela,Jajpur,available,2026-08-30 05:00:00,2026-08-30 18:00:00,31.28,inspection_due,0.482,TRK0037
VA05964,TRK0033,2025-09-14,Local,300,10,35,Rourkela,Jajpur,available,2026-08-30 05:00:00,2026-08-30 22:00:00,16.14,good,0.361,TRK0033
VA05965,TRK0026,2025-05-31,Dry,750,15,35,Balasore,Sambalpur,available,2026-08-30 06:00:00,2026-08-30 18:00:00,15.51,good,0.493,TRK0026
VA05966,TRK0003,2026-07-03,Local,750,10,35,Jajpur,Rourkela,available,2026-08-30 08:00:00,2026-08-30 23:59:00,14.76,good,0.455,TRK0003
VA05967,TRK0020,2026-06-21,Reefer,500,-2,8,Puri,Sambalpur,available,2026-08-30 08:00:00,2026-08-30 16:00:00,37.0,inspection_due,0.335,TRK0020
VA05968,TRK0013,2026-08-06,Dry,1000,15,35,Jajpur,Jajpur,assigned,2026-08-30 05:00:00,2026-08-30 20:00:00,32.69,good,0.429,TRK0013
VA05969,TRK0021,2025-09-21,Reefer,1000,2,12,Kharagpur,Sambalpur,available,2026-08-30 07:00:00,2026-08-30 18:00:00,12.75,good,0.92,TRK0021
VA05970,TRK0049,2025-05-21,Reefer,1000,2,12,Balasore,Puri,maintenance,2026-08-30 06:00:00,2026-08-30 22:00:00,27.37,good,0.295,TRK0049
VA05971,TRK0017,2025-08-05,Reefer,1500,4,12,Kharagpur,Angul,assigned,2026-08-30 07:00:00,2026-08-30 18:00:00,19.04,good,0.795,TRK0017
VA05972,TRK0002,2025-12-26,Dry,2000,15,35,Cuttack,Jajpur,unavailable,2026-08-30 08:00:00,2026-08-30 23:59:00,18.3,maintenance,0.205,TRK0002
VA05973,TRK0027,2026-05-18,Dry,500,15,35,Kolkata,Puri,available,2026-08-30 07:00:00,2026-08-30 22:00:00,35.71,good,0.785,TRK0027
VA05974,TRK0018,2025-11-25,Reefer,500,2,12,Sambalpur,Sambalpur,available,2026-08-30 05:00:00,2026-08-30 20:00:00,16.75,good,0.368,TRK0018
VA05975,TRK0037,2026-02-17,Dry,2000,15,35,Puri,Balasore,available,2026-08-30 14:00:00,2026-08-30 16:00:00,30.44,inspection_due,0.565,TRK0037
VA05976,TRK0024,2025-07-19,Reefer,750,-2,8,Puri,Sambalpur,unavailable,2026-08-30 06:00:00,2026-08-30 23:59:00,36.0,inspection_due,0.811,TRK0024
VA05977,TRK0022,2026-03-23,Dry,2000,15,35,Puri,Kolkata,unavailable,2026-08-30 08:00:00,2026-08-30 18:00:00,27.32,good,0.846,TRK0022
VA05978,TRK0044,2025-11-02,Dry,1000,15,35,Sambalpur,Bhubaneswar,available,2026-08-30 06:00:00,2026-08-30 16:00:00,16.73,good,0.345,TRK0044
VA05979,TRK0026,2025-07-01,Dry,1000,15,35,Kharagpur,Sambalpur,assigned,2026-08-30 10:00:00,2026-08-30 18:00:00,22.32,maintenance,0.382,TRK0026
VA05980,TRK0013,2026-02-21,Dry,1500,15,35,Puri,Puri,available,2026-08-30 08:00:00,2026-08-30 16:00:00,21.22,good,0.454,TRK0013
VA05981,TRK0023,2026-01-06,Reefer,2000,2,8,Jajpur,Balasore,available,2026-08-30 10:00:00,2026-08-30 16:00:00,20.87,good,0.862,TRK0023
VA05982,TRK0049,2025-11-26,Reefer,2000,2,8,Kolkata,Berhampur,unavailable,2026-08-30 07:00:00,2026-08-30 18:00:00,37.54,inspection_due,0.677,TRK0049
VA05983,TRK0040,2025-02-05,Local,750,10,35,Puri,Balasore,available,2026-08-30 07:00:00,2026-08-30 23:59:00,23.01,maintenance,0.908,TRK0040
VA05984,TRK0038,2025-10-04,Dry,500,15,35,Puri,Cuttack,assigned,2026-08-30 07:00:00,2026-08-30 16:00:00,34.27,good,0.175,TRK0038
VA05985,TRK0043,2025-05-04,Reefer,500,4,12,Sambalpur,Balasore,assigned,2026-08-30 06:00:00,2026-08-30 16:00:00,24.78,good,0.931,TRK0043
VA05986,TRK0012,2025-03-01,Dry,1000,15,35,Berhampur,Rourkela,available,2026-08-30 10:00:00,2026-08-30 23:59:00,12.69,good,0.221,TRK0012
VA05987,TRK0028,2026-07-07,Local,750,10,35,Rourkela,Kolkata,assigned,2026-08-30 07:00:00,2026-08-30 23:59:00,19.64,inspection_due,0.656,TRK0028
VA05988,TRK0018,2025-05-08,Local,750,10,35,Cuttack,Angul,available,2026-08-30 08:00:00,2026-08-30 22:00:00,17.48,good,0.482,TRK0018
VA05989,TRK0012,2025-05-22,Dry,1500,15,35,Berhampur,Bhubaneswar,available,2026-08-30 12:00:00,2026-08-30 20:00:00,32.73,good,0.272,TRK0012
VA05990,TRK0007,2026-07-01,Reefer,1000,2,8,Berhampur,Kolkata,assigned,2026-08-30 14:00:00,2026-08-30 23:59:00,12.4,inspection_due,0.251,TRK0007
VA05991,TRK0032,2026-07-14,Local,750,10,35,Cuttack,Kolkata,assigned,2026-08-30 10:00:00,2026-08-30 18:00:00,21.03,good,0.748,TRK0032
VA05992,TRK0025,2026-04-09,Reefer,750,4,12,Jajpur,Gopalpur,available,2026-08-30 05:00:00,2026-08-30 20:00:00,33.64,good,0.877,TRK0025
VA05993,TRK0001,2026-01-29,Local,500,10,35,Rourkela,Cuttack,unavailable,2026-08-30 08:00:00,2026-08-30 18:00:00,13.81,good,0.585,TRK0001
VA05994,TRK0046,2026-07-14,Dry,1000,15,35,Angul,Cuttack,available,2026-08-30 08:00:00,2026-08-30 16:00:00,25.51,good,0.929,TRK0046
VA05995,TRK0028,2025-03-13,Dry,500,15,35,Bhubaneswar,Kharagpur,available,2026-08-30 10:00:00,2026-08-30 20:00:00,27.16,good,0.563,TRK0028
VA05996,TRK0022,2025-07-21,Reefer,500,2,8,Bhubaneswar,Kolkata,assigned,2026-08-30 08:00:00,2026-08-30 22:00:00,12.46,good,0.599,TRK0022
VA05997,TRK0018,2026-03-06,Dry,2000,15,35,Angul,Angul,available,2026-08-30 05:00:00,2026-08-30 16:00:00,34.92,good,0.752,TRK0018
VA05998,TRK0007,2026-07-27,Reefer,750,2,8,Balasore,Balasore,available,2026-08-30 14:00:00,2026-08-30 23:59:00,26.19,good,0.359,TRK0007
VA05999,TRK0045,2025-04-22,Local,500,10,35,Berhampur,Berhampur,available,2026-08-30 14:00:00,2026-08-30 23:59:00,22.52,good,0.721,TRK0045
VA06000,TRK0035,2025-09-11,Dry,750,15,35,Jajpur,Cuttack,available,2026-08-30 06:00:00,2026-08-30 18:00:00,32.95,good,0.859,TRK0035
VA06001,TRK0020,2025-12-22,Local,300,10,35,Balasore,Kharagpur,available,2026-08-30 10:00:00,2026-08-30 18:00:00,34.28,good,0.213,TRK0020
VA06002,TRK0050,2025-06-14,Reefer,750,2,8,Kolkata,Puri,unavailable,2026-08-30 10:00:00,2026-08-30 18:00:00,17.76,good,0.924,TRK0050
VA06003,TRK0045,2026-03-02,Reefer,500,2,12,Angul,Puri,available,2026-08-30 14:00:00,2026-08-30 20:00:00,36.8,good,0.509,TRK0045
VA06004,TRK0041,2025-05-06,Reefer,500,4,12,Angul,Bhubaneswar,assigned,2026-08-30 05:00:00,2026-08-30 18:00:00,29.99,good,0.697,TRK0041
VA06005,TRK0013,2025-12-04,Dry,1500,15,35,Angul,Kharagpur,available,2026-08-30 06:00:00,2026-08-30 16:00:00,32.69,good,0.548,TRK0013
VA06006,TRK0024,2025-04-03,Dry,750,15,35,Berhampur,Balasore,unavailable,2026-08-30 05:00:00,2026-08-30 18:00:00,29.2,maintenance,0.187,TRK0024
VA06007,TRK0035,2025-09-10,Dry,1000,15,35,Sambalpur,Sambalpur,assigned,2026-08-30 12:00:00,2026-08-30 18:00:00,31.6,good,0.921,TRK0035
VA06008,TRK0028,2026-05-09,Reefer,750,2,12,Gopalpur,Cuttack,assigned,2026-08-30 14:00:00,2026-08-30 16:00:00,15.78,good,0.935,TRK0028
VA06009,TRK0008,2025-09-17,Reefer,500,2,12,Balasore,Bhubaneswar,assigned,2026-08-30 06:00:00,2026-08-30 16:00:00,34.81,good,0.562,TRK0008
VA06010,TRK0012,2026-04-03,Reefer,1500,4,12,Gopalpur,Jajpur,available,2026-08-30 08:00:00,2026-08-30 22:00:00,23.88,inspection_due,0.849,TRK0012
VA06011,TRK0008,2025-03-31,Local,750,10,35,Kolkata,Rourkela,assigned,2026-08-30 05:00:00,2026-08-30 22:00:00,32.51,inspection_due,0.477,TRK0008
VA06012,TRK0017,2025-06-29,Reefer,750,-2,8,Rourkela,Berhampur,available,2026-08-30 12:00:00,2026-08-30 18:00:00,19.71,good,0.194,TRK0017
VA06013,TRK0046,2025-08-05,Dry,1000,15,35,Angul,Angul,available,2026-08-30 07:00:00,2026-08-30 18:00:00,16.6,good,0.881,TRK0046
VA06014,TRK0017,2025-07-03,Reefer,750,2,8,Berhampur,Cuttack,assigned,2026-08-30 14:00:00,2026-08-30 16:00:00,25.37,good,0.559,TRK0017
VA06015,TRK0025,2025-10-29,Reefer,1000,2,12,Berhampur,Angul,available,2026-08-30 08:00:00,2026-08-30 16:00:00,33.04,good,0.596,TRK0025
VA06016,TRK0023,2025-12-30,Local,750,10,35,Balasore,Berhampur,maintenance,2026-08-30 06:00:00,2026-08-30 20:00:00,35.5,good,0.173,TRK0023
VA06017,TRK0011,2026-08-11,Local,500,10,35,Puri,Kolkata,available,2026-08-30 06:00:00,2026-08-30 18:00:00,20.02,maintenance,0.86,TRK0011
VA06018,TRK0037,2026-05-08,Local,300,10,35,Kharagpur,Berhampur,assigned,2026-08-30 12:00:00,2026-08-30 20:00:00,18.39,good,0.514,TRK0037
VA06019,TRK0029,2025-09-25,Dry,500,15,35,Jajpur,Puri,assigned,2026-08-30 14:00:00,2026-08-30 23:59:00,25.21,good,0.467,TRK0029
VA06020,TRK0039,2025-01-07,Dry,750,15,35,Angul,Kolkata,available,2026-08-30 06:00:00,2026-08-30 20:00:00,28.69,good,0.615,TRK0039
VA06021,TRK0025,2025-10-08,Reefer,500,2,12,Gopalpur,Gopalpur,available,2026-08-30 06:00:00,2026-08-30 18:00:00,21.21,maintenance,0.516,TRK0025
VA06022,TRK0027,2026-02-27,Dry,500,15,35,Jajpur,Balasore,available,2026-08-30 07:00:00,2026-08-30 22:00:00,32.35,inspection_due,0.91,TRK0027
VA06023,TRK0014,2026-03-09,Local,500,10,35,Rourkela,Puri,assigned,2026-08-30 06:00:00,2026-08-30 22:00:00,29.95,good,0.381,TRK0014
VA06024,TRK0044,2025-01-17,Reefer,500,-2,8,Berhampur,Jajpur,unavailable,2026-08-30 12:00:00,2026-08-30 22:00:00,26.77,good,0.603,TRK0044
VA06025,TRK0022,2026-02-05,Dry,1000,15,35,Jajpur,Gopalpur,available,2026-08-30 08:00:00,2026-08-30 18:00:00,13.78,good,0.502,TRK0022
VA06026,TRK0017,2025-11-15,Reefer,500,4,12,Gopalpur,Sambalpur,assigned,2026-08-30 12:00:00,2026-08-30 23:59:00,37.31,good,0.315,TRK0017
VA06027,TRK0043,2025-05-13,Dry,750,15,35,Balasore,Rourkela,available,2026-08-30 10:00:00,2026-08-30 22:00:00,14.22,maintenance,0.427,TRK0043
VA06028,TRK0002,2025-03-27,Dry,500,15,35,Jajpur,Kolkata,available,2026-08-30 05:00:00,2026-08-30 23:59:00,33.74,good,0.641,TRK0002
VA06029,TRK0003,2025-01-11,Reefer,1000,2,8,Sambalpur,Angul,assigned,2026-08-30 10:00:00,2026-08-30 18:00:00,29.43,good,0.793,TRK0003
VA06030,TRK0029,2025-03-03,Dry,500,15,35,Jajpur,Gopalpur,assigned,2026-08-30 10:00:00,2026-08-30 16:00:00,21.16,good,0.54,TRK0029
VA06031,TRK0016,2026-07-28,Reefer,2000,2,8,Kolkata,Angul,available,2026-08-30 12:00:00,2026-08-30 20:00:00,20.27,good,0.498,TRK0016
VA06032,TRK0041,2025-10-26,Local,500,10,35,Jajpur,Sambalpur,available,2026-08-30 10:00:00,2026-08-30 16:00:00,16.59,good,0.734,TRK0041
VA06033,TRK0032,2025-09-28,Reefer,500,-2,8,Jajpur,Cuttack,available,2026-08-30 06:00:00,2026-08-30 20:00:00,32.28,good,0.529,TRK0032
VA06034,TRK0048,2026-05-12,Local,300,10,35,Kharagpur,Gopalpur,available,2026-08-30 12:00:00,2026-08-30 16:00:00,15.18,good,0.228,TRK0048
VA06035,TRK0022,2025-07-11,Dry,750,15,35,Cuttack,Bhubaneswar,available,2026-08-30 08:00:00,2026-08-30 18:00:00,30.23,good,0.453,TRK0022
VA06036,TRK0041,2025-08-02,Dry,1500,15,35,Puri,Balasore,available,2026-08-30 05:00:00,2026-08-30 20:00:00,27.36,good,0.575,TRK0041
VA06037,TRK0029,2025-12-19,Dry,750,15,35,Jajpur,Bhubaneswar,available,2026-08-30 14:00:00,2026-08-30 22:00:00,36.54,inspection_due,0.2,TRK0029
VA06038,TRK0050,2025-05-07,Dry,1500,15,35,Berhampur,Jajpur,available,2026-08-30 06:00:00,2026-08-30 22:00:00,21.77,good,0.158,TRK0050
VA06039,TRK0026,2025-09-28,Reefer,2000,4,12,Bhubaneswar,Angul,assigned,2026-08-30 08:00:00,2026-08-30 18:00:00,36.78,good,0.446,TRK0026
VA06040,TRK0041,2026-03-29,Dry,500,15,35,Angul,Cuttack,available,2026-08-30 08:00:00,2026-08-30 22:00:00,13.48,good,0.615,TRK0041
VA06041,TRK0044,2025-02-05,Dry,750,15,35,Kolkata,Jajpur,available,2026-08-30 10:00:00,2026-08-30 20:00:00,32.5,maintenance,0.602,TRK0044
VA06042,TRK0047,2025-03-06,Dry,1500,15,35,Bhubaneswar,Angul,unavailable,2026-08-30 05:00:00,2026-08-30 16:00:00,12.35,good,0.653,TRK0047
VA06043,TRK0048,2025-11-24,Reefer,1500,2,8,Bhubaneswar,Gopalpur,unavailable,2026-08-30 06:00:00,2026-08-30 16:00:00,31.38,good,0.476,TRK0048
VA06044,TRK0018,2026-02-07,Dry,2000,15,35,Bhubaneswar,Angul,unavailable,2026-08-30 08:00:00,2026-08-30 16:00:00,20.3,good,0.39,TRK0018
VA06045,TRK0049,2025-03-18,Reefer,750,2,12,Sambalpur,Jajpur,available,2026-08-30 07:00:00,2026-08-30 23:59:00,37.52,good,0.433,TRK0049
VA06046,TRK0016,2026-03-22,Local,300,10,35,Jajpur,Jajpur,available,2026-08-30 07:00:00,2026-08-30 16:00:00,30.23,good,0.835,TRK0016
VA06047,TRK0032,2025-04-20,Local,300,10,35,Sambalpur,Berhampur,available,2026-08-30 10:00:00,2026-08-30 20:00:00,27.25,good,0.924,TRK0032
VA06048,TRK0006,2025-12-19,Dry,750,15,35,Sambalpur,Sambalpur,available,2026-08-30 14:00:00,2026-08-30 18:00:00,19.03,inspection_due,0.303,TRK0006
VA06049,TRK0018,2025-05-29,Local,300,10,35,Jajpur,Bhubaneswar,available,2026-08-30 12:00:00,2026-08-30 18:00:00,21.18,inspection_due,0.153,TRK0018
VA06050,TRK0022,2025-11-15,Dry,500,15,35,Berhampur,Rourkela,available,2026-08-30 06:00:00,2026-08-30 20:00:00,15.0,good,0.917,TRK0022
VA06051,TRK0025,2026-03-22,Dry,750,15,35,Rourkela,Angul,available,2026-08-30 08:00:00,2026-08-30 20:00:00,14.32,good,0.724,TRK0025
VA06052,TRK0032,2025-07-23,Local,750,10,35,Balasore,Bhubaneswar,maintenance,2026-08-30 05:00:00,2026-08-30 22:00:00,20.46,good,0.191,TRK0032
VA06053,TRK0005,2026-04-28,Local,750,10,35,Kolkata,Bhubaneswar,assigned,2026-08-30 05:00:00,2026-08-30 23:59:00,23.64,good,0.366,TRK0005
VA06054,TRK0039,2025-10-18,Dry,2000,15,35,Puri,Berhampur,available,2026-08-30 08:00:00,2026-08-30 20:00:00,23.68,good,0.192,TRK0039
VA06055,TRK0010,2026-07-18,Dry,1500,15,35,Puri,Balasore,maintenance,2026-08-30 10:00:00,2026-08-30 20:00:00,31.07,inspection_due,0.417,TRK0010
VA06056,TRK0016,2025-04-21,Reefer,1500,-2,8,Gopalpur,Balasore,available,2026-08-30 06:00:00,2026-08-30 18:00:00,36.81,inspection_due,0.853,TRK0016
VA06057,TRK0038,2025-04-21,Local,500,10,35,Bhubaneswar,Puri,available,2026-08-30 10:00:00,2026-08-30 23:59:00,19.98,good,0.184,TRK0038
VA06058,TRK0039,2025-03-15,Reefer,1500,2,8,Puri,Sambalpur,available,2026-08-30 14:00:00,2026-08-30 16:00:00,19.63,good,0.55,TRK0039
VA06059,TRK0038,2026-06-16,Reefer,750,4,12,Angul,Kolkata,available,2026-08-30 12:00:00,2026-08-30 18:00:00,15.81,maintenance,0.184,TRK0038
VA06060,TRK0043,2025-09-02,Dry,1000,15,35,Berhampur,Kolkata,available,2026-08-30 10:00:00,2026-08-30 23:59:00,36.46,good,0.757,TRK0043
VA06061,TRK0037,2025-03-06,Local,750,10,35,Berhampur,Rourkela,available,2026-08-30 10:00:00,2026-08-30 23:59:00,13.32,maintenance,0.831,TRK0037
VA06062,TRK0022,2025-11-20,Reefer,750,2,8,Berhampur,Bhubaneswar,assigned,2026-08-30 06:00:00,2026-08-30 16:00:00,33.3,maintenance,0.58,TRK0022
VA06063,TRK0013,2025-07-27,Reefer,1500,2,8,Puri,Rourkela,assigned,2026-08-30 08:00:00,2026-08-30 18:00:00,37.94,good,0.794,TRK0013
