shipment_id,product_type,weight_kg,origin,destination,transport_mode,distance_km,base_transit_hr,required_min_temp_c,required_max_temp_c,pickup_hour,delivery_deadline_hr,transfer_count,rain_flag,congestion_index,historical_route_reliability,temperature_excursion_minutes,estimated_cost_inr,delayed,delay_minutes,spoiled,shipment_id_raw
HS006283,Packaged Food,217,Sambalpur,Jamshedpur,rail,272.9,4.96,15,30,20,12.6,2,0,0.816,0.775,3.5,1572.9,0,24.1,0,HS006283
HS006284,Flowers,941,Rourkela,Raipur,road,351.3,7.32,2,8,2,29.6,0,0,0.931,0.783,18.2,743.45,0,24.5,0,HS006284
HS006285,Packaged Food,349,Gopalpur,Jamshedpur,road,416.3,8.67,15,30,3,25.9,2,0,0.968,0.746,10.7,1668.61,0,18.4,0,HS006285
HS006286,Flowers,975,Cuttack,Bhubaneswar,road,19.5,0.41,2,8,14,23.3,0,1,0.196,0.943,27.5,39.43,0,18.6,0,HS006286
HS006287,Fish,846,Rourkela,Jamshedpur,rail,151.2,2.75,-2,4,4,18.0,0,0,0.972,0.732,2.8,202.77,1,35.6,0,HS006287
HS006288,Flowers,414,Ranchi,Chennai,road,1258.6,26.22,2,8,4,43.2,1,1,0.572,0.943,37.6,3193.26,1,64.7,0,HS006288
HS006289,Frozen Food,456,Balasore,Chennai,road,1172.1,24.42,-20,-15,8,44.9,0,1,0.598,0.96,8.1,2672.89,1,74.4,0,HS006289
HS006290,Dairy,311,Bhubaneswar,Kolkata,road,364.9,7.6,2,8,8,12.8,1,0,0.284,0.864,10.9,1200.74,0,6.2,0,HS006290
HS006291,Tomato,206,Balasore,Hyderabad,rail,996.1,18.11,8,13,13,36.4,2,0,0.191,0.943,15.6,2111.57,1,116.1,0,HS006291
HS006292,Dairy,515,Bhubaneswar,Chennai,road,996.3,20.76,2,8,2,31.8,0,0,0.173,0.85,2.9,1872.09,1,52.1,0,HS006292
HS006293,Tomato,498,Visakhapatnam,Bhubaneswar,road,399.0,8.31,8,13,0,31.3,0,1,0.032,0.729,45.8,771.8,0,23.6,0,HS006293
HS006294,Dairy,122,Balasore,Kolkata,rail,190.2,3.46,2,8,2,11.6,1,1,0.364,0.782,11.2,414.07,0,59.3,0,HS006294
HS006295,Banana,332,Cuttack,Bhubaneswar,rail,19.5,0.35,12,15,18,9.2,3,0,0.819,0.963,8.4,644.04,1,0.0,0,HS006295
HS006296,Fish,615,Rourkela,Cuttack,rail,226.6,4.12,-2,4,17,10.7,1,0,0.738,0.923,6.0,744.1,0,34.4,0,HS006296
HS006297,Tomato,907,Balasore,Chennai,road,1172.1,24.42,8,13,0,37.5,0,0,0.032,0.966,20.1,2446.07,1,63.6,0,HS006297
HS006298,Tomato,561,Balasore,Cuttack,road,158.2,3.3,8,13,10,21.9,0,0,0.811,0.827,0.0,368.59,1,47.0,0,HS006298
HS006299,Dairy,131,Rourkela,Cuttack,road,226.6,4.72,2,8,16,23.6,0,0,0.557,0.777,25.6,489.56,0,22.9,0,HS006299
HS006300,Banana,176,Visakhapatnam,Cuttack,rail,416.7,7.58,12,15,6,28.4,0,1,0.295,0.787,38.0,541.96,1,43.6,0,HS006300
HS006301,Packaged Food,280,Ranchi,Jamshedpur,road,109.3,2.28,15,30,20,8.7,1,0,0.496,0.927,4.4,585.93,0,45.5,0,HS006301
HS006302,Dairy,869,Cuttack,Chennai,road,1014.8,21.14,2,8,0,36.6,0,0,0.019,0.77,8.0,2159.95,1,93.6,0,HS006302
HS006303,Leafy Vegetables,236,Cuttack,Kolkata,rail,347.7,6.32,2,8,20,25.9,1,0,0.442,0.872,1.0,768.97,0,0.0,0,HS006303
HS006304,Mango,696,Visakhapatnam,Ranchi,road,665.7,13.87,8,12,7,21.0,1,0,0.289,0.945,5.5,2049.8,0,76.9,0,HS006304
HS006305,Rice,233,Sambalpur,Hyderabad,local,733.3,24.44,15,30,18,35.1,1,0,0.614,0.924,22.6,2218.88,1,86.3,0,HS006305
HS006306,Frozen Food,495,Berhampur,Bhubaneswar,road,153.4,3.2,-20,-15,17,12.4,0,1,0.798,0.826,28.1,357.68,0,44.5,0,HS006306
HS006307,Leafy Vegetables,190,Balasore,Kolkata,road,190.2,3.96,2,8,4,24.9,0,0,0.534,0.817,6.5,394.02,0,22.4,0,HS006307
HS006308,Tomato,309,Bhubaneswar,Chennai,road,996.3,20.76,8,13,23,33.4,0,0,0.624,0.869,22.9,2030.11,1,70.2,0,HS006308
HS006309,Flowers,168,Berhampur,Cuttack,road,171.0,3.56,2,8,11,22.4,1,0,0.979,0.829,15.8,972.65,0,47.6,0,HS006309
HS006310,Packaged Food,894,Cuttack,Chennai,local,1014.8,33.83,15,30,18,40.1,0,1,0.732,0.789,18.2,2416.01,1,76.3,0,HS006310
HS006311,Leafy Vegetables,223,Cuttack,Jamshedpur,rail,262.5,4.77,2,8,9,24.9,1,0,0.198,0.748,7.5,934.8,0,87.1,0,HS006311
HS006312,Banana,128,Berhampur,Kolkata,road,518.2,10.8,12,15,23,31.2,0,0,0.963,0.798,20.0,1182.66,0,105.5,0,HS006312
HS006313,Mango,122,Ranchi,Bhubaneswar,road,343.1,7.15,8,12,1,19.2,1,0,0.25,0.755,9.0,831.92,1,40.7,0,HS006313
HS006314,Mango,331,Gopalpur,Kolkata,road,513.9,10.71,8,12,22,15.1,0,0,0.491,0.736,0.0,1006.22,0,84.1,0,HS006314
HS006315,Flowers,260,Rourkela,Ranchi,rail,129.2,2.35,2,8,7,15.4,0,0,0.828,0.944,3.0,149.31,0,18.7,0,HS006315
HS006316,Packaged Food,534,Ranchi,Jamshedpur,road,109.3,2.28,15,30,17,12.1,0,0,0.518,0.885,0.0,223.26,0,16.6,0,HS006316
HS006317,Packaged Food,300,Ranchi,Cuttack,road,325.8,6.79,15,30,1,16.8,0,0,0.805,0.961,8.9,653.44,0,23.6,0,HS006317
HS006318,Rice,747,Ranchi,Chennai,road,1258.6,26.22,15,30,9,41.2,0,1,0.621,0.907,48.6,2454.91,1,69.3,0,HS006318
HS006319,Banana,272,Cuttack,Chennai,road,1014.8,21.14,12,15,11,31.1,0,1,0.791,0.903,34.8,1984.69,1,70.9,0,HS006319
HS006320,Packaged Food,682,Jamshedpur,Kolkata,road,223.2,4.65,15,30,16,26.5,0,0,0.354,0.839,0.7,469.22,0,80.5,0,HS006320
HS006321,Leafy Vegetables,188,Visakhapatnam,Kolkata,local,763.8,25.46,2,8,16,42.5,1,1,0.977,0.875,20.2,2717.56,1,91.1,0,HS006321
HS006322,Leafy Vegetables,132,Berhampur,Raipur,rail,394.1,7.16,2,8,3,26.9,0,0,0.462,0.744,1.4,511.49,0,53.6,0,HS006322
HS006323,Pharmaceuticals,205,Ranchi,Raipur,local,444.4,14.81,2,8,13,21.4,0,0,0.521,0.886,5.3,1270.89,0,54.1,0,HS006323
HS006324,Mango,168,Ranchi,Cuttack,road,325.8,6.79,8,12,12,14.1,0,0,0.46,0.881,0.0,714.78,0,5.6,0,HS006324
HS006325,Rice,156,Ranchi,Cuttack,road,325.8,6.79,15,30,17,27.6,0,0,0.11,0.842,0.0,649.15,0,0.0,0,HS006325
HS006326,Packaged Food,458,Gopalpur,Bhubaneswar,local,149.6,4.99,15,30,20,27.3,0,0,0.116,0.884,18.9,370.08,0,63.7,0,HS006326
HS006327,Rice,295,Cuttack,Jamshedpur,road,262.5,5.47,15,30,19,25.2,0,0,0.048,0.922,1.2,512.11,0,25.1,0,HS006327
HS006328,Rice,384,Jamshedpur,Raipur,local,502.0,16.73,15,30,4,26.8,1,0,0.766,0.824,5.2,1774.75,1,60.4,0,HS006328
HS006329,Leafy Vegetables,493,Rourkela,Hyderabad,road,858.5,17.89,2,8,1,32.6,1,1,0.173,0.802,11.8,2003.42,1,102.8,0,HS006329
HS006330,Mango,117,Sambalpur,Raipur,rail,244.7,4.45,8,12,23,22.6,1,0,0.79,0.793,0.0,635.84,0,54.1,0,HS006330
HS006331,Rice,507,Cuttack,Kolkata,rail,347.7,6.32,15,30,18,11.3,1,1,0.918,0.939,5.7,854.55,1,73.5,0,HS006331
HS006332,Fish,160,Bhubaneswar,Hyderabad,rail,837.2,15.22,-2,4,3,31.5,2,0,0.222,0.962,23.8,1770.28,1,114.3,0,HS006332
HS006333,Spices,241,Ranchi,Raipur,rail,444.4,8.08,15,30,0,25.7,0,1,0.158,0.921,8.6,586.0,0,46.3,0,HS006333
HS006334,Mango,102,Balasore,Bhubaneswar,road,176.0,3.67,8,12,13,23.1,0,1,0.865,0.893,42.4,419.31,0,47.6,0,HS006334
HS006335,Leafy Vegetables,536,Ranchi,Hyderabad,road,971.7,20.24,2,8,6,36.7,0,0,0.979,0.93,38.7,1898.38,1,126.6,0,HS006335
HS006336,Leafy Vegetables,117,Visakhapatnam,Kolkata,road,763.8,15.91,2,8,21,36.3,0,0,0.84,0.911,29.0,1594.09,0,54.1,0,HS006336
HS006337,Pharmaceuticals,160,Balasore,Chennai,local,1172.1,39.07,2,8,17,61.2,1,0,0.347,0.795,17.3,3950.03,1,95.2,0,HS006337
HS006338,Rice,168,Cuttack,Raipur,road,450.6,9.39,15,30,13,20.4,0,0,0.53,0.786,0.0,1066.67,1,17.8,0,HS006338
HS006339,Packaged Food,322,Ranchi,Hyderabad,road,971.7,20.24,15,30,1,36.2,0,0,0.299,0.938,34.4,2187.27,1,51.2,0,HS006339
HS006340,Tomato,316,Sambalpur,Hyderabad,road,733.3,15.28,8,13,11,35.2,0,1,0.543,0.934,29.8,1525.49,0,74.2,0,HS006340
HS006341,Dairy,593,Sambalpur,Raipur,rail,244.7,4.45,2,8,18,26.0,2,0,0.432,0.791,19.2,1455.3,1,17.2,0,HS006341
HS006342,Mango,327,Visakhapatnam,Jamshedpur,rail,648.6,11.79,8,12,6,23.9,2,0,0.84,0.788,30.1,1883.16,1,106.9,1,HS006342
HS006343,Tomato,656,Cuttack,Chennai,local,1014.8,33.83,8,13,3,56.8,0,0,0.936,0.961,10.0,2786.11,0,44.7,0,HS006343
HS006344,Leafy Vegetables,448,Puri,Bhubaneswar,road,53.7,1.12,2,8,23,18.9,0,1,0.336,0.864,28.3,113.16,0,75.0,1,HS006344
HS006345,Fish,189,Berhampur,Visakhapatnam,rail,245.7,4.47,-2,4,2,28.0,0,0,0.976,0.909,7.6,261.12,0,20.4,0,HS006345
HS006346,Dairy,227,Gopalpur,Raipur,road,408.1,8.5,2,8,1,25.0,0,0,0.855,0.73,0.0,871.02,0,67.4,0,HS006346
HS006347,Leafy Vegetables,934,Gopalpur,Visakhapatnam,rail,250.1,4.55,2,8,12,28.4,1,1,0.812,0.847,16.5,652.45,1,39.7,0,HS006347
HS006348,Frozen Food,777,Gopalpur,Kolkata,rail,513.9,9.34,-20,-15,1,31.2,0,0,0.969,0.821,0.0,639.93,1,41.2,1,HS006348
HS006349,Rice,598,Bhubaneswar,Ranchi,road,343.1,7.15,15,30,17,20.4,1,1,0.236,0.786,17.0,1051.37,1,46.9,0,HS006349
HS006350,Tomato,651,Jamshedpur,Hyderabad,road,1005.8,20.95,8,13,4,30.4,0,0,0.539,0.8,9.1,2390.48,1,82.2,0,HS006350
HS006351,Leafy Vegetables,474,Balasore,Hyderabad,road,996.1,20.75,2,8,22,39.3,0,0,0.973,0.933,23.6,2327.05,1,83.8,0,HS006351
HS006352,Pharmaceuticals,435,Gopalpur,Raipur,road,408.1,8.5,2,8,4,22.4,1,0,0.568,0.725,25.5,1239.34,0,29.4,0,HS006352
HS006353,Rice,361,Ranchi,Hyderabad,road,971.7,20.24,15,30,23,27.1,0,0,0.01,0.894,0.0,2225.34,1,90.1,1,HS006353
HS006354,Rice,1056,Balasore,Cuttack,road,158.2,3.3,15,30,23,12.0,1,1,0.795,0.848,21.1,689.06,0,61.7,0,HS006354
HS006355,Tomato,259,Ranchi,Visakhapatnam,road,665.7,13.87,8,13,17,29.1,2,0,0.924,0.814,26.5,1906.89,1,103.8,0,HS006355
HS006356,Dairy,409,Cuttack,Ranchi,road,325.8,6.79,2,8,11,29.0,2,0,0.524,0.944,31.7,1579.23,0,62.0,0,HS006356
HS006357,Spices,115,Ranchi,Chennai,road,1258.6,26.22,15,30,22,44.8,0,0,0.794,0.91,14.9,2439.26,1,95.4,0,HS006357
HS006358,Leafy Vegetables,138,Visakhapatnam,Ranchi,road,665.7,13.87,2,8,23,23.0,0,1,0.352,0.871,24.6,1422.11,1,108.3,1,HS006358
HS006359,Dairy,1139,Jamshedpur,Ranchi,local,109.3,3.64,2,8,3,10.9,0,0,0.935,0.824,8.7,280.82,0,73.0,0,HS006359
HS006360,Packaged Food,523,Ranchi,Hyderabad,road,971.7,20.24,15,30,16,40.7,0,0,0.006,0.949,0.0,2219.07,1,73.5,0,HS006360
HS006361,Mango,305,Jamshedpur,Visakhapatnam,rail,648.6,11.79,8,12,11,30.8,0,0,0.393,0.955,0.0,868.71,0,82.8,0,HS006361
HS006362,Pharmaceuticals,368,Rourkela,Chennai,local,1129.8,37.66,2,8,20,45.2,0,0,0.458,0.903,2.4,3199.13,1,75.0,0,HS006362
HS006363,Spices,145,Jamshedpur,Hyderabad,road,1005.8,20.95,15,30,14,40.4,0,0,0.747,0.826,23.9,2073.2,1,75.6,0,HS006363
HS006364,Banana,265,Visakhapatnam,Ranchi,rail,665.7,12.1,12,15,18,34.1,1,0,0.214,0.966,5.9,1307.83,1,74.2,0,HS006364
HS006365,Pharmaceuticals,136,Rourkela,Kolkata,local,362.5,12.08,2,8,3,28.1,1,0,0.072,0.731,47.4,1494.38,0,0.0,0,HS006365
HS006366,Dairy,289,Sambalpur,Kolkata,rail,468.2,8.51,2,8,16,21.6,1,0,0.874,0.932,0.0,1042.12,0,37.4,0,HS006366
HS006367,Spices,545,Berhampur,Raipur,road,394.1,8.21,15,30,3,22.8,0,0,0.277,0.794,4.2,899.28,0,14.9,0,HS006367
HS006368,Spices,470,Visakhapatnam,Jamshedpur,road,648.6,13.51,15,30,23,32.7,0,0,0.653,0.842,10.8,1352.56,1,43.6,0,HS006368
HS006369,Spices,983,Jamshedpur,Visakhapatnam,road,648.6,13.51,15,30,7,36.0,0,1,0.662,0.741,24.0,1200.56,1,109.4,0,HS006369
HS006370,Mango,424,Bhubaneswar,Hyderabad,rail,837.2,15.22,8,12,6,21.1,2,1,0.967,0.837,63.9,2113.31,1,74.4,0,HS006370
HS006371,Flowers,70,Puri,Bhubaneswar,rail,53.7,0.98,2,8,16,12.8,0,0,0.952,0.777,2.3,71.29,0,54.7,0,HS006371
HS006372,Packaged Food,1244,Cuttack,Jamshedpur,road,262.5,5.47,15,30,11,10.9,1,0,0.028,0.799,0.0,988.55,0,54.9,0,HS006372
HS006373,Frozen Food,203,Puri,Kolkata,road,403.8,8.41,-20,-15,12,13.2,1,0,0.139,0.862,34.9,1477.13,0,53.0,0,HS006373
HS006374,Fish,389,Ranchi,Raipur,road,444.4,9.26,-2,4,23,16.2,0,0,0.166,0.963,12.2,841.37,0,84.1,0,HS006374
HS006375,Mango,374,Balasore,Ranchi,rail,264.8,4.81,8,12,2,9.1,1,0,0.758,0.776,14.8,630.76,1,29.4,0,HS006375
HS006376,Spices,409,Gopalpur,Bhubaneswar,road,149.6,3.12,15,30,1,27.0,0,0,0.656,0.806,3.6,310.13,0,7.0,0,HS006376
HS006377,Mango,361,Jamshedpur,Hyderabad,road,1005.8,20.95,8,12,0,31.9,1,0,0.273,0.78,3.4,2586.34,1,146.1,0,HS006377
HS006378,Leafy Vegetables,365,Gopalpur,Bhubaneswar,road,149.6,3.12,2,8,14,17.0,0,0,0.546,0.846,8.7,305.71,0,24.5,0,HS006378
HS006379,Packaged Food,148,Ranchi,Visakhapatnam,road,665.7,13.87,15,30,9,31.5,0,0,0.661,0.787,6.6,1404.85,0,83.9,0,HS006379
HS006380,Packaged Food,1881,Jamshedpur,Cuttack,rail,262.5,4.77,15,30,8,22.5,1,1,0.31,0.768,25.0,643.68,1,80.5,1,HS006380
HS006381,Packaged Food,535,Cuttack,Jamshedpur,road,262.5,5.47,15,30,16,27.5,1,0,0.616,0.883,32.4,1153.82,0,32.7,0,HS006381
HS006382,Dairy,362,Rourkela,Visakhapatnam,road,536.5,11.18,2,8,9,23.4,0,0,0.172,0.764,0.0,1010.11,0,56.5,0,HS006382
HS006383,Banana,1159,Balasore,Raipur,rail,549.7,9.99,12,15,14,24.0,3,0,0.606,0.861,58.1,1566.62,1,96.1,0,HS006383
HS006384,Dairy,174,Puri,Raipur,road,465.8,9.7,2,8,7,20.8,2,0,0.753,0.734,17.2,1488.13,1,34.6,0,HS006384
HS006385,Mango,615,Ranchi,Hyderabad,road,971.7,20.24,8,12,3,29.3,0,1,0.708,0.9,24.3,2112.31,1,63.5,0,HS006385
HS006386,Spices,244,Gopalpur,Ranchi,local,456.1,15.2,15,30,19,23.9,0,0,0.079,0.72,9.9,1177.74,0,49.5,0,HS006386
HS006387,Fish,455,Bhubaneswar,Raipur,rail,448.9,8.16,-2,4,14,19.3,0,0,0.275,0.89,6.3,545.96,1,0.0,0,HS006387
HS006388,Leafy Vegetables,461,Gopalpur,Cuttack,road,167.9,3.5,2,8,12,17.0,0,1,0.953,0.756,6.8,358.64,1,18.7,0,HS006388
HS006389,Mango,77,Balasore,Chennai,rail,1172.1,21.31,8,12,0,35.1,1,0,0.282,0.896,28.2,2173.91,1,134.2,0,HS006389
HS006390,Leafy Vegetables,138,Bhubaneswar,Chennai,road,996.3,20.76,2,8,20,31.4,0,0,0.095,0.74,1.3,1898.53,1,52.9,0,HS006390
HS006391,Spices,982,Jamshedpur,Raipur,road,502.0,10.46,15,30,0,15.5,1,0,0.27,0.8,0.0,1568.37,0,44.4,0,HS006391
HS006392,Pharmaceuticals,297,Cuttack,Visakhapatnam,rail,416.7,7.58,2,8,19,29.5,0,0,0.653,0.898,0.5,568.25,0,50.7,0,HS006392
HS006393,Mango,1286,Bhubaneswar,Visakhapatnam,road,399.0,8.31,8,12,8,20.0,0,0,0.986,0.875,0.0,807.91,0,57.2,0,HS006393
HS006394,Banana,820,Balasore,Jamshedpur,road,163.9,3.41,12,15,15,14.8,0,0,0.809,0.792,9.0,368.31,0,49.4,0,HS006394
HS006395,Leafy Vegetables,303,Bhubaneswar,Raipur,road,448.9,9.35,2,8,12,22.7,0,0,0.647,0.834,5.5,959.55,1,30.0,0,HS006395
HS006396,Mango,286,Jamshedpur,Raipur,road,502.0,10.46,8,12,1,27.9,1,0,0.505,0.803,0.0,1788.66,1,37.8,0,HS006396
HS006397,Packaged Food,1022,Berhampur,Bhubaneswar,road,153.4,3.2,15,30,0,23.5,0,0,0.023,0.723,1.3,364.54,0,30.9,0,HS006397
HS006398,Frozen Food,1373,Gopalpur,Chennai,local,846.9,28.23,-20,-15,16,47.6,0,0,0.434,0.86,38.3,2316.98,1,99.5,0,HS006398
HS006399,Mango,291,Berhampur,Ranchi,road,451.2,9.4,8,12,17,19.1,1,1,0.279,0.967,49.8,1463.5,1,14.9,0,HS006399
HS006400,Rice,951,Gopalpur,Cuttack,rail,167.9,3.05,15,30,8,13.4,0,0,0.254,0.848,4.5,221.96,0,43.1,0,HS006400
HS006401,Leafy Vegetables,684,Visakhapatnam,Ranchi,road,665.7,13.87,2,8,19,34.5,0,0,0.357,0.813,13.7,1561.13,0,83.7,0,HS006401
HS006402,Tomato,765,Sambalpur,Cuttack,road,226.9,4.73,8,13,19,12.5,1,0,0.926,0.844,0.0,1109.55,0,23.7,0,HS006402
HS006403,Fish,374,Balasore,Cuttack,rail,158.2,2.88,-2,4,23,11.6,0,0,0.423,0.899,1.8,167.04,0,40.3,0,HS006403
HS006404,Mango,226,Bhubaneswar,Ranchi,road,343.1,7.15,8,12,19,22.6,0,0,0.253,0.745,20.2,726.09,0,71.9,0,HS006404
HS006405,Dairy,176,Puri,Chennai,local,954.6,31.82,2,8,4,36.3,0,0,0.626,0.832,22.1,2851.49,0,96.4,0,HS006405
HS006406,Rice,150,Gopalpur,Jamshedpur,rail,416.3,7.57,15,30,7,13.5,1,0,0.789,0.763,0.0,727.4,0,52.2,1,HS006406
HS006407,Packaged Food,1212,Rourkela,Bhubaneswar,rail,240.5,4.37,15,30,1,18.4,0,1,0.116,0.882,28.0,263.16,0,31.3,1,HS006407
HS006408,Leafy Vegetables,352,Cuttack,Raipur,road,450.6,9.39,2,8,11,15.4,1,0,0.514,0.958,0.0,1353.55,0,0.0,0,HS006408
HS006409,Frozen Food,166,Visakhapatnam,Cuttack,road,416.7,8.68,-20,-15,22,27.6,1,0,0.793,0.778,0.0,1502.6,0,26.1,0,HS006409
HS006410,Tomato,671,Sambalpur,Ranchi,road,249.4,5.2,8,13,15,10.1,0,0,0.232,0.818,6.8,473.82,0,30.3,0,HS006410
HS006411,Fish,256,Puri,Cuttack,local,72.4,2.41,-2,4,15,21.2,0,0,0.558,0.788,7.1,191.55,1,2.1,0,HS006411
HS006412,Tomato,229,Bhubaneswar,Visakhapatnam,road,399.0,8.31,8,13,15,19.5,0,0,0.023,0.817,0.0,783.71,0,13.0,0,HS006412
HS006413,Fish,1342,Rourkela,Cuttack,rail,226.6,4.12,-2,4,16,21.3,1,1,0.342,0.835,5.1,575.32,0,24.1,0,HS006413
HS006414,Banana,147,Gopalpur,Jamshedpur,road,416.3,8.67,12,15,8,28.0,1,1,0.465,0.915,11.5,1307.96,0,51.2,0,HS006414
HS006415,Packaged Food,408,Sambalpur,Chennai,rail,1011.9,18.4,15,30,18,41.8,1,0,0.522,0.86,12.9,1400.03,1,108.5,0,HS006415
HS006416,Spices,238,Rourkela,Raipur,local,351.3,11.71,15,30,10,26.8,3,0,0.677,0.845,53.8,2382.87,1,63.9,0,HS006416
HS006417,Leafy Vegetables,215,Sambalpur,Raipur,rail,244.7,4.45,2,8,7,28.3,0,0,0.818,0.728,4.0,333.77,0,81.4,0,HS006417
HS006418,Rice,135,Ranchi,Kolkata,road,324.3,6.76,15,30,12,17.0,0,0,0.715,0.731,0.0,765.23,0,13.2,0,HS006418
HS006419,Mango,364,Balasore,Kolkata,rail,190.2,3.46,8,12,15,10.6,0,0,0.021,0.935,2.8,243.01,0,40.6,0,HS006419
HS006420,Flowers,198,Sambalpur,Jamshedpur,road,272.9,5.69,2,8,4,16.0,2,1,0.282,0.927,80.4,1215.92,0,54.4,0,HS006420
HS006421,Tomato,514,Puri,Visakhapatnam,rail,362.8,6.6,8,13,14,29.6,0,0,0.892,0.755,0.0,467.28,1,53.2,0,HS006421
HS006422,Banana,339,Visakhapatnam,Kolkata,road,763.8,15.91,12,15,17,36.7,0,0,0.783,0.94,5.7,1519.97,0,130.1,0,HS006422
HS006423,Pharmaceuticals,286,Gopalpur,Raipur,rail,408.1,7.42,2,8,3,29.2,1,0,0.933,0.965,25.1,887.64,0,0.0,0,HS006423
HS006424,Dairy,199,Sambalpur,Visakhapatnam,road,427.9,8.91,2,8,18,20.7,1,0,0.38,0.899,8.2,1210.73,0,31.2,0,HS006424
HS006425,Dairy,887,Visakhapatnam,Cuttack,rail,416.7,7.58,2,8,19,18.0,2,0,0.846,0.836,55.6,1135.58,1,36.3,0,HS006425
HS006426,Dairy,565,Puri,Bhubaneswar,road,53.7,1.12,2,8,9,15.9,0,0,0.575,0.775,10.8,119.53,0,14.6,0,HS006426
HS006427,Mango,225,Bhubaneswar,Visakhapatnam,road,399.0,8.31,8,12,12,26.3,2,0,0.522,0.942,20.2,2109.67,0,26.9,0,HS006427
HS006428,Mango,145,Cuttack,Kolkata,road,347.7,7.24,8,12,5,21.8,0,0,0.971,0.809,6.7,812.09,1,49.1,0,HS006428
HS006429,Fish,103,Cuttack,Visakhapatnam,road,416.7,8.68,-2,4,14,13.8,0,0,0.479,0.78,1.7,929.23,0,39.9,0,HS006429
HS006430,Frozen Food,733,Berhampur,Visakhapatnam,local,245.7,8.19,-20,-15,8,12.3,1,0,0.562,0.864,3.7,921.49,0,0.0,0,HS006430
HS006431,Mango,632,Balasore,Raipur,rail,549.7,9.99,8,12,21,26.5,0,0,0.723,0.947,0.0,708.08,0,46.1,0,HS006431
HS006432,Leafy Vegetables,691,Puri,Kolkata,road,403.8,8.41,2,8,10,32.2,0,0,0.695,0.938,15.7,920.28,0,0.0,0,HS006432
HS006433,Fish,324,Bhubaneswar,Chennai,road,996.3,20.76,-2,4,15,26.4,0,1,0.24,0.922,7.4,2067.86,1,70.4,0,HS006433
HS006434,Frozen Food,591,Bhubaneswar,Raipur,rail,448.9,8.16,-20,-15,17,16.3,1,0,0.279,0.797,4.8,1200.32,0,24.6,0,HS006434
HS006435,Rice,682,Puri,Visakhapatnam,road,362.8,7.56,15,30,10,22.9,0,0,0.042,0.911,0.6,776.11,0,64.2,0,HS006435
HS006436,Dairy,334,Gopalpur,Jamshedpur,road,416.3,8.67,2,8,13,30.3,1,0,0.435,0.945,4.8,1453.33,0,17.4,0,HS006436
HS006437,Fish,277,Visakhapatnam,Bhubaneswar,rail,399.0,7.26,-2,4,7,17.5,1,0,0.593,0.929,16.8,887.8,0,16.7,0,HS006437
HS006438,Fish,186,Sambalpur,Visakhapatnam,road,427.9,8.91,-2,4,15,28.6,0,0,0.37,0.873,0.0,901.2,0,32.3,0,HS006438
HS006439,Leafy Vegetables,462,Sambalpur,Kolkata,road,468.2,9.75,2,8,14,28.6,0,0,0.562,0.861,2.3,1062.15,0,27.5,0,HS006439
HS006440,Mango,503,Sambalpur,Bhubaneswar,road,231.6,4.82,8,12,6,20.2,0,0,0.081,0.931,20.5,526.01,0,43.9,0,HS006440
HS006441,Mango,269,Jamshedpur,Bhubaneswar,road,281.7,5.87,8,12,3,14.4,0,0,0.481,0.851,9.0,628.52,0,45.9,0,HS006441
HS006442,Rice,290,Puri,Kolkata,road,403.8,8.41,15,30,15,23.0,0,0,0.613,0.781,16.9,787.93,0,48.7,0,HS006442
HS006443,Tomato,304,Bhubaneswar,Ranchi,road,343.1,7.15,8,13,7,14.0,1,0,0.703,0.833,8.5,1391.47,1,37.2,0,HS006443
HS006444,Frozen Food,585,Balasore,Cuttack,local,158.2,5.27,-20,-15,1,17.3,0,1,0.603,0.932,7.4,448.11,0,56.7,0,HS006444
HS006445,Fish,143,Berhampur,Chennai,rail,844.5,15.36,-2,4,22,37.8,1,0,0.365,0.725,20.9,1670.38,1,88.7,0,HS006445
HS006446,Leafy Vegetables,171,Cuttack,Chennai,local,1014.8,33.83,2,8,20,42.6,0,0,0.888,0.824,3.7,2866.79,0,113.2,0,HS006446
HS006447,Rice,173,Jamshedpur,Bhubaneswar,rail,281.7,5.12,15,30,9,10.9,1,0,0.83,0.935,7.6,842.11,0,37.0,0,HS006447
HS006448,Pharmaceuticals,318,Balasore,Visakhapatnam,road,574.9,11.98,2,8,4,33.5,0,0,0.993,0.856,17.1,1323.74,0,53.0,0,HS006448
HS006449,Mango,430,Sambalpur,Kolkata,road,468.2,9.75,8,12,22,15.0,1,0,0.009,0.818,18.9,1332.1,1,45.3,0,HS006449
HS006450,Rice,175,Balasore,Cuttack,road,158.2,3.3,15,30,13,13.2,0,0,0.061,0.898,0.0,333.67,0,41.3,0,HS006450
HS006451,Dairy,632,Balasore,Hyderabad,road,996.1,20.75,2,8,5,38.9,0,0,0.665,0.874,30.1,2055.82,1,95.7,0,HS006451
HS006452,Leafy Vegetables,906,Puri,Bhubaneswar,road,53.7,1.12,2,8,17,17.9,1,1,0.553,0.861,20.2,596.87,1,31.1,0,HS006452
HS006453,Flowers,458,Cuttack,Kolkata,road,347.7,7.24,2,8,4,26.5,0,0,0.302,0.778,0.0,780.91,1,85.9,0,HS006453
HS006454,Pharmaceuticals,726,Cuttack,Bhubaneswar,road,19.5,0.41,2,8,12,16.1,0,0,0.067,0.95,8.5,37.34,0,6.3,0,HS006454
